surah:ayah	position	word	meaning	ayah_link
5:14	15	l-ʿadāwata	[the] enmity	 فَأَغْرَيْنَا بَيْنَهُمُ الْعَدَاوَةَ وَالْبَغْضَاءَ إِلَىٰ يَوْمِ الْقِيَامَةِ
5:64	29	l-ʿadāwata	[the] enmity	 وَأَلْقَيْنَا بَيْنَهُمُ الْعَدَاوَةَ وَالْبَغْضَاءَ إِلَىٰ يَوْمِ الْقِيَامَةِ
5:82	4	ʿadāwatan	(in) enmity	 لَتَجِدَنَّ أَشَدَّ النَّاسِ عَدَاوَةً لِلَّذِينَ آمَنُوا الْيَهُودَ
5:91	7	l-ʿadāwata	[the] enmity	 إِنَّمَا يُرِيدُ الشَّيْطَانُ أَنْ يُوقِعَ بَيْنَكُمُ الْعَدَاوَةَ وَالْبَغْضَاءَ
41:34	14	ʿadāwatun	(was) enmity	 فَإِذَا الَّذِي بَيْنَكَ وَبَيْنَهُ عَدَاوَةٌ كَأَنَّهُ وَلِيٌّ حَمِيمٌ
60:4	26	l-ʿadāwatu	enmity	 وَبَدَا بَيْنَنَا وَبَيْنَكُمُ الْعَدَاوَةُ وَالْبَغْضَاءُ أَبَدًا
6:108	10	ʿadwan	(in) enmity	 فَيَسُبُّوا اللَّهَ عَدْوًا بِغَيْرِ عِلْمٍ
10:90	9	waʿadwan	and enmity	 فَأَتْبَعَهُمْ فِرْعَوْنُ وَجُنُودُهُ بَغْيًا وَعَدْوًا
2:36	12	ʿaduwwun	(as) enemy	 وَقُلْنَا اهْبِطُوا بَعْضُكُمْ لِبَعْضٍ عَدُوٌّ
2:97	4	ʿaduwwan	an enemy	 قُلْ مَنْ كَانَ عَدُوًّا لِجِبْرِيلَ فَإِنَّهُ نَزَّلَهُ عَلَىٰ قَلْبِكَ
2:98	3	ʿaduwwan	an enemy	 مَنْ كَانَ عَدُوًّا لِلَّهِ وَمَلَائِكَتِهِ وَرُسُلِهِ وَجِبْرِيلَ وَمِيكَالَ فَإِنَّ اللَّهَ عَدُوٌّ لِلْكَافِرِينَ
2:98	11	ʿaduwwun	(is) an enemy	 فَإِنَّ اللَّهَ عَدُوٌّ لِلْكَافِرِينَ
2:168	15	ʿaduwwun	an enemy	 وَلَا تَتَّبِعُوا خُطُوَاتِ الشَّيْطَانِ إِنَّهُ لَكُمْ عَدُوٌّ مُبِينٌ
2:208	14	ʿaduwwun	an enemy	 وَلَا تَتَّبِعُوا خُطُوَاتِ الشَّيْطَانِ إِنَّهُ لَكُمْ عَدُوٌّ مُبِينٌ
3:103	13	aʿdāan	enemies	 وَاذْكُرُوا نِعْمَتَ اللَّهِ عَلَيْكُمْ إِذْ كُنْتُمْ أَعْدَاءً فَأَلَّفَ بَيْنَ قُلُوبِكُمْ
4:45	3	bi-aʿdāikum	about your enemies	 وَاللَّهُ أَعْلَمُ بِأَعْدَائِكُمْ وَكَفَىٰ بِاللَّهِ وَلِيًّا وَكَفَىٰ بِاللَّهِ نَصِيرًا
4:101	22	ʿaduwwan	an enemy	 إِنَّ الْكَافِرِينَ كَانُوا لَكُمْ عَدُوًّا مُبِينًا
6:112	5	ʿaduwwan	an enemy 	 وَكَذَٰلِكَ جَعَلْنَا لِكُلِّ نَبِيٍّ عَدُوًّا شَيَاطِينَ الْإِنْسِ وَالْجِنِّ
6:142	15	ʿaduwwun	an enemy	 وَلَا تَتَّبِعُوا خُطُوَاتِ الشَّيْطَانِ إِنَّهُ لَكُمْ عَدُوٌّ مُبِينٌ
7:22	27	ʿaduwwun	(is) an enemy	 وَأَقُلْ لَكُمَا إِنَّ الشَّيْطَانَ لَكُمَا عَدُوٌّ مُبِينٌ
7:24	5	ʿaduwwun	(as) enemy	 قَالَ اهْبِطُوا بَعْضُكُمْ لِبَعْضٍ عَدُوٌّ
7:129	16	ʿaduwwakum	your enemy	 قَالَ عَسَىٰ رَبُّكُمْ أَنْ يُهْلِكَ عَدُوَّكُمْ وَيَسْتَخْلِفَكُمْ فِي الْأَرْضِ
7:150	34	l-aʿdāa	the enemies	 فَلَا تُشْمِتْ بِيَ الْأَعْدَاءَ
8:60	12	ʿaduwwa	(the) enemy	 تُرْهِبُونَ بِهِ عَدُوَّ اللَّهِ وَعَدُوَّكُمْ
8:60	14	waʿaduwwakum	and your enemy	 تُرْهِبُونَ بِهِ عَدُوَّ اللَّهِ وَعَدُوَّكُمْ وَآخَرِينَ مِنْ دُونِهِمْ
9:83	17	ʿaduwwan	any enemy	 فَقُلْ لَنْ تَخْرُجُوا مَعِيَ أَبَدًا وَلَنْ تُقَاتِلُوا مَعِيَ عَدُوًّا
9:114	15	ʿaduwwun	(was) an enemy	 فَلَمَّا تَبَيَّنَ لَهُ أَنَّهُ عَدُوٌّ لِلَّهِ تَبَرَّأَ مِنْهُ
9:120	39	ʿaduwwin	an enemy	 وَلَا يَنَالُونَ مِنْ عَدُوٍّ نَيْلًا إِلَّا كُتِبَ لَهُمْ بِهِ عَمَلٌ صَالِحٌ
12:5	14	ʿaduwwun	an enemy	 إِنَّ الشَّيْطَانَ لِلْإِنْسَانِ عَدُوٌّ مُبِينٌ
17:53	15	ʿaduwwan	an enemy	 إِنَّ الشَّيْطَانَ كَانَ لِلْإِنْسَانِ عَدُوًّا مُبِينًا
18:50	23	ʿaduwwun	enemies	 أَفَتَتَّخِذُونَهُ وَذُرِّيَّتَهُ أَوْلِيَاءَ مِنْ دُونِي وَهُمْ لَكُمْ عَدُوٌّ
20:39	12	ʿaduwwun	an enemy	 فَاقْذِفِيهِ فِي الْيَمِّ فَلْيُلْقِهِ الْيَمُّ بِالسَّاحِلِ يَأْخُذْهُ عَدُوٌّ لِي
20:39	14	waʿaduwwun	and an enemy	 وَعَدُوٌّ لَهُ وَأَلْقَيْتُ عَلَيْكَ مَحَبَّةً مِنِّي
20:80	6	ʿaduwwikum	your enemy	 يَا بَنِي إِسْرَائِيلَ قَدْ أَنْجَيْنَاكُمْ مِنْ عَدُوِّكُمْ
20:117	5	ʿaduwwun	(is) an enemy	 فَقُلْنَا يَا آدَمُ إِنَّ هَٰذَا عَدُوٌّ لَكَ وَلِزَوْجِكَ
20:123	7	ʿaduwwun	(as) enemy	 قَالَ اهْبِطَا مِنْهَا جَمِيعًا بَعْضُكُمْ لِبَعْضٍ عَدُوٌّ
25:31	5	ʿaduwwan	an enemy	 وَكَذَٰلِكَ جَعَلْنَا لِكُلِّ نَبِيٍّ عَدُوًّا مِنَ الْمُجْرِمِينَ
26:77	2	ʿaduwwun	(are) enemies	 فَإِنَّهُمْ عَدُوٌّ لِي إِلَّا رَبَّ الْعَالَمِينَ
28:8	6	ʿaduwwan	an enemy	 فَالْتَقَطَهُ آلُ فِرْعَوْنَ لِيَكُونَ لَهُمْ عَدُوًّا وَحَزَنًا
28:15	17	ʿaduwwihi	his enemy	 فَوَجَدَ فِيهَا رَجُلَيْنِ يَقْتَتِلَانِ هَٰذَا مِنْ شِيعَتِهِ وَهَٰذَا مِنْ عَدُوِّهِ
28:15	25	ʿaduwwihi	his enemy	 فَاسْتَغَاثَهُ الَّذِي مِنْ شِيعَتِهِ عَلَى الَّذِي مِنْ عَدُوِّهِ
28:15	36	ʿaduwwun	(is) an enemy 	 قَالَ هَٰذَا مِنْ عَمَلِ الشَّيْطَانِ إِنَّهُ عَدُوٌّ مُضِلٌّ مُبِينٌ
28:19	8	ʿaduwwun	an enemy	 فَلَمَّا أَنْ أَرَادَ أَنْ يَبْطِشَ بِالَّذِي هُوَ عَدُوٌّ لَهُمَا قَالَ يَا مُوسَىٰ أَتُرِيدُ أَنْ تَقْتُلَنِي كَمَا قَتَلْتَ نَفْسًا بِالْأَمْسِ
35:6	4	ʿaduwwun	an enemy	 إِنَّ الشَّيْطَانَ لَكُمْ عَدُوٌّ فَاتَّخِذُوهُ عَدُوًّا
35:6	6	ʿaduwwan	(as) an enemy	 إِنَّ الشَّيْطَانَ لَكُمْ عَدُوٌّ فَاتَّخِذُوهُ عَدُوًّا
36:60	12	ʿaduwwun	an enemy	 أَنْ لَا تَعْبُدُوا الشَّيْطَانَ إِنَّهُ لَكُمْ عَدُوٌّ مُبِينٌ
41:19	3	aʿdāu	(the) enemies	 وَيَوْمَ يُحْشَرُ أَعْدَاءُ اللَّهِ إِلَى النَّارِ فَهُمْ يُوزَعُونَ
41:28	3	aʿdāi	(of the) enemies	 ذَٰلِكَ جَزَاءُ أَعْدَاءِ اللَّهِ النَّارُ لَهُمْ فِيهَا دَارُ الْخُلْدِ
43:62	6	ʿaduwwun	an enemy	 وَلَا يَصُدَّنَّكُمُ الشَّيْطَانُ إِنَّهُ لَكُمْ عَدُوٌّ مُبِينٌ
43:67	5	ʿaduwwun	(will be) enemies	 الْأَخِلَّاءُ يَوْمَئِذٍ بَعْضُهُمْ لِبَعْضٍ عَدُوٌّ إِلَّا الْمُتَّقِينَ
46:6	6	aʿdāan	enemies	 وَإِذَا حُشِرَ النَّاسُ كَانُوا لَهُمْ أَعْدَاءً
60:1	6	ʿaduwwī	My enemies	 يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَتَّخِذُوا عَدُوِّي وَعَدُوَّكُمْ أَوْلِيَاءَ
60:1	7	waʿaduwwakum	and your enemies	 يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَتَّخِذُوا عَدُوِّي وَعَدُوَّكُمْ أَوْلِيَاءَ
60:2	5	aʿdāan	enemies	 إِنْ يَثْقَفُوكُمْ يَكُونُوا لَكُمْ أَعْدَاءً
61:14	33	ʿaduwwihim	their enemy	 فَأَيَّدْنَا الَّذِينَ آمَنُوا عَلَىٰ عَدُوِّهِمْ فَأَصْبَحُوا ظَاهِرِينَ
63:4	17	l-ʿaduwu	(are) the enemy	 هُمُ الْعَدُوُّ فَاحْذَرْهُمْ قَاتَلَهُمُ اللَّهُ أَنَّىٰ يُؤْفَكُونَ
64:14	8	ʿaduwwan	(are) enemies	 إِنَّ مِنْ أَزْوَاجِكُمْ وَأَوْلَادِكُمْ عَدُوًّا لَكُمْ فَاحْذَرُوهُمْ
4:92	27	ʿaduwwin	hostile	 فَإِنْ كَانَ مِنْ قَوْمٍ عَدُوٍّ لَكُمْ وَهُوَ مُؤْمِنٌ فَتَحْرِيرُ رَقَبَةٍ مُؤْمِنَةٍ
2:85	14	wal-ʿud'wāni	and [the] transgression	 تَظَاهَرُونَ عَلَيْهِمْ بِالْإِثْمِ وَالْعُدْوَانِ
2:193	12	ʿud'wāna	hostility	 فَإِنِ انْتَهَوْا فَلَا عُدْوَانَ إِلَّا عَلَى الظَّالِمِينَ
4:30	4	ʿud'wānan	(in) aggression	 وَمَنْ يَفْعَلْ ذَٰلِكَ عُدْوَانًا وَظُلْمًا فَسَوْفَ نُصْلِيهِ نَارًا
5:2	46	wal-ʿud'wāni	and [the] transgression	 وَتَعَاوَنُوا عَلَى الْبِرِّ وَالتَّقْوَىٰ وَلَا تَعَاوَنُوا عَلَى الْإِثْمِ وَالْعُدْوَانِ
5:62	7	wal-ʿud'wāni	and [the] transgression	 وَتَرَىٰ كَثِيرًا مِنْهُمْ يُسَارِعُونَ فِي الْإِثْمِ وَالْعُدْوَانِ
28:28	9	ʿud'wāna	injustice	 قَالَ ذَٰلِكَ بَيْنِي وَبَيْنَكَ أَيَّمَا الْأَجَلَيْنِ قَضَيْتُ فَلَا عُدْوَانَ عَلَيَّ
58:8	15	wal-ʿud'wāni	and aggression	 وَيَتَنَاجَوْنَ بِالْإِثْمِ وَالْعُدْوَانِ وَمَعْصِيَتِ الرَّسُولِ
58:9	9	wal-ʿud'wāni	and aggression	 يَا أَيُّهَا الَّذِينَ آمَنُوا إِذَا تَنَاجَيْتُمْ فَلَا تَتَنَاجَوْا بِالْإِثْمِ وَالْعُدْوَانِ
8:42	3	bil-ʿud'wati	on side of the valley	 إِذْ أَنْتُمْ بِالْعُدْوَةِ الدُّنْيَا
8:42	6	bil-ʿud'wati	(were) on the side	 وَهُمْ بِالْعُدْوَةِ الْقُصْوَىٰ وَالرَّكْبُ أَسْفَلَ مِنْكُمْ
2:190	13	l-muʿ'tadīna	the transgressors	 وَلَا تَعْتَدُوا إِنَّ اللَّهَ لَا يُحِبُّ الْمُعْتَدِينَ
5:87	17	l-muʿ'tadīna	the transgressors	 وَلَا تَعْتَدُوا إِنَّ اللَّهَ لَا يُحِبُّ الْمُعْتَدِينَ
6:119	30	bil-muʿ'tadīna	of the transgressors	 إِنَّ رَبَّكَ هُوَ أَعْلَمُ بِالْمُعْتَدِينَ
7:55	8	l-muʿ'tadīna	the transgressors	 ادْعُوا رَبَّكُمْ تَضَرُّعًا وَخُفْيَةً إِنَّهُ لَا يُحِبُّ الْمُعْتَدِينَ
9:10	10	l-muʿ'tadūna	(are) the transgressors	 وَأُولَٰئِكَ هُمُ الْمُعْتَدُونَ
10:74	22	l-muʿ'tadīna	(of) the transgressors	 كَذَٰلِكَ نَطْبَعُ عَلَىٰ قُلُوبِ الْمُعْتَدِينَ
2:173	18	ʿādin	transgressor	 فَمَنِ اضْطُرَّ غَيْرَ بَاغٍ وَلَا عَادٍ فَلَا إِثْمَ عَلَيْهِ إِنَّ اللَّهَ غَفُورٌ رَحِيمٌ
6:145	35	ʿādin	transgressing	 فَمَنِ اضْطُرَّ غَيْرَ بَاغٍ وَلَا عَادٍ فَإِنَّ رَبَّكَ غَفُورٌ رَحِيمٌ
16:115	18	ʿādin	a transgressor 	 فَمَنِ اضْطُرَّ غَيْرَ بَاغٍ وَلَا عَادٍ فَإِنَّ اللَّهَ غَفُورٌ رَحِيمٌ
23:7	7	l-ʿādūna	(are) the transgressors	 فَمَنِ ابْتَغَىٰ وَرَاءَ ذَٰلِكَ فَأُولَٰئِكَ هُمُ الْعَادُونَ
26:166	11	ʿādūna	transgressing	 بَلْ أَنْتُمْ قَوْمٌ عَادُونَ
70:31	7	l-ʿādūna	(are) the transgressors 	 فَمَنِ ابْتَغَىٰ وَرَاءَ ذَٰلِكَ فَأُولَٰئِكَ هُمُ الْعَادُونَ
100:1	1	wal-ʿādiyāti	By the racers	 وَالْعَادِيَاتِ ضَبْحًا
50:25	3	muʿ'tadin	transgressor	 مَنَّاعٍ لِلْخَيْرِ مُعْتَدٍ مُرِيبٍ
83:12	6	muʿ'tadin	transgressor	 وَمَا يُكَذِّبُ بِهِ إِلَّا كُلُّ مُعْتَدٍ أَثِيمٍ
68:12	3	muʿ'tadin	transgressor	 مَنَّاعٍ لِلْخَيْرِ مُعْتَدٍ أَثِيمٍ
