surah:ayah	position	word	meaning	ayah_link
2:248	6	mul'kihi	(of) his kingship	 إِنَّ آيَةَ مُلْكِهِ أَنْ يَأْتِيَكُمُ التَّابُوتُ فِيهِ سَكِينَةٌ مِنْ رَبِّكُمْ
2:251	9	l-mul'ka	the kingdom	 وَآتَاهُ اللَّهُ الْمُلْكَ وَالْحِكْمَةَ وَعَلَّمَهُ مِمَّا يَشَاءُ
2:258	12	l-mul'ka	the kingdom	 أَلَمْ تَرَ إِلَى الَّذِي حَاجَّ إِبْرَاهِيمَ فِي رَبِّهِ أَنْ آتَاهُ اللَّهُ الْمُلْكَ
3:26	4	l-mul'ki	(of) the Dominion	 قُلِ اللَّهُمَّ مَالِكَ الْمُلْكِ
3:26	6	l-mul'ka	the dominion	 تُؤْتِي الْمُلْكَ مَنْ تَشَاءُ
3:26	10	l-mul'ka	the dominion	 وَتَنْزِعُ الْمُلْكَ مِمَّنْ تَشَاءُ
3:189	2	mul'ku	(is the) dominion	 وَلِلَّهِ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَاللَّهُ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ
4:53	5	l-mul'ki	the Kingdom	 أَمْ لَهُمْ نَصِيبٌ مِنَ الْمُلْكِ فَإِذًا لَا يُؤْتُونَ النَّاسَ نَقِيرًا
5:17	30	mul'ku	(is the) dominion	 وَلِلَّهِ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَمَا بَيْنَهُمَا يَخْلُقُ مَا يَشَاءُ
5:18	24	mul'ku	(is the) dominion	 وَلِلَّهِ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَمَا بَيْنَهُمَا وَإِلَيْهِ الْمَصِيرُ
5:40	6	mul'ku	(the) dominion	 أَلَمْ تَعْلَمْ أَنَّ اللَّهَ لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ
5:120	2	mul'ku	the dominion	 لِلَّهِ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَمَا فِيهِنَّ
6:73	14	l-mul'ku	(is) the Dominion	 قَوْلُهُ الْحَقُّ وَلَهُ الْمُلْكُ يَوْمَ يُنْفَخُ فِي الصُّورِ
7:158	11	mul'ku	(is the) dominion	 إِنِّي رَسُولُ اللَّهِ إِلَيْكُمْ جَمِيعًا الَّذِي لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ
9:116	4	mul'ku	the dominion	 إِنَّ اللَّهَ لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ يُحْيِي وَيُمِيتُ
12:43	2	l-maliku	the king	 وَقَالَ الْمَلِكُ إِنِّي أَرَىٰ سَبْعَ بَقَرَاتٍ سِمَانٍ يَأْكُلُهُنَّ سَبْعٌ عِجَافٌ
12:50	2	l-maliku	the king	 وَقَالَ الْمَلِكُ ائْتُونِي بِهِ فَلَمَّا جَاءَهُ الرَّسُولُ قَالَ ارْجِعْ إِلَىٰ رَبِّكَ
12:54	2	l-maliku	the king	 وَقَالَ الْمَلِكُ ائْتُونِي بِهِ أَسْتَخْلِصْهُ لِنَفْسِي
12:72	4	l-maliki	(of) the king	 قَالُوا نَفْقِدُ صُوَاعَ الْمَلِكِ وَلِمَنْ جَاءَ بِهِ حِمْلُ بَعِيرٍ
12:76	20	l-maliki	(of) the king	 مَا كَانَ لِيَأْخُذَ أَخَاهُ فِي دِينِ الْمَلِكِ إِلَّا أَنْ يَشَاءَ اللَّهُ
12:101	5	l-mul'ki	the sovereignty	 رَبِّ قَدْ آتَيْتَنِي مِنَ الْمُلْكِ وَعَلَّمْتَنِي مِنْ تَأْوِيلِ الْأَحَادِيثِ
17:111	13	l-mul'ki	the dominion	 وَقُلِ الْحَمْدُ لِلَّهِ الَّذِي لَمْ يَتَّخِذْ وَلَدًا وَلَمْ يَكُنْ لَهُ شَرِيكٌ فِي الْمُلْكِ
18:79	13	malikun	a king	 وَكَانَ وَرَاءَهُمْ مَلِكٌ يَأْخُذُ كُلَّ سَفِينَةٍ غَصْبًا
20:87	5	bimalkinā	by our will	 قَالُوا مَا أَخْلَفْنَا مَوْعِدَكَ بِمَلْكِنَا
20:114	3	l-maliku	the King	 فَتَعَالَى اللَّهُ الْمَلِكُ الْحَقُّ
20:120	11	wamul'kin	and a kingdom	 قَالَ يَا آدَمُ هَلْ أَدُلُّكَ عَلَىٰ شَجَرَةِ الْخُلْدِ وَمُلْكٍ لَا يَبْلَىٰ
22:56	1	al-mul'ku	The Sovereignty	 الْمُلْكُ يَوْمَئِذٍ لِلَّهِ يَحْكُمُ بَيْنَهُمْ
23:116	3	l-maliku	the King	 فَتَعَالَى اللَّهُ الْمَلِكُ الْحَقُّ لَا إِلَٰهَ إِلَّا هُوَ رَبُّ الْعَرْشِ الْكَرِيمِ
24:42	2	mul'ku	(the) dominion	 وَلِلَّهِ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَإِلَى اللَّهِ الْمَصِيرُ
24:61	46	malaktum	you possess	 أَوْ بُيُوتِ خَالَاتِكُمْ أَوْ مَا مَلَكْتُمْ مَفَاتِحَهُ أَوْ صَدِيقِكُمْ
25:2	3	mul'ku	(the) dominion	 الَّذِي لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَلَمْ يَتَّخِذْ وَلَدًا
25:2	14	l-mul'ki	the dominion	 وَلَمْ يَكُنْ لَهُ شَرِيكٌ فِي الْمُلْكِ
25:26	1	al-mul'ku	The Sovereignty	 الْمُلْكُ يَوْمَئِذٍ الْحَقُّ لِلرَّحْمَٰنِ
35:13	20	l-mul'ku	(is) the Dominion	 ذَٰلِكُمُ اللَّهُ رَبُّكُمْ لَهُ الْمُلْكُ
38:10	3	mul'ku	(is the) dominion	 أَمْ لَهُمْ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَمَا بَيْنَهُمَا
38:20	2	mul'kahu	his kingdom	 وَشَدَدْنَا مُلْكَهُ وَآتَيْنَاهُ الْحِكْمَةَ وَفَصْلَ الْخِطَابِ
39:6	30	l-mul'ku	(is) the dominion	 ذَٰلِكُمُ اللَّهُ رَبُّكُمْ لَهُ الْمُلْكُ لَا إِلَٰهَ إِلَّا هُوَ فَأَنَّىٰ تُصْرَفُونَ
39:44	6	mul'ku	(is the) dominion	 قُلْ لِلَّهِ الشَّفَاعَةُ جَمِيعًا لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ
40:16	11	l-mul'ku	(is) the Dominion	 لِمَنِ الْمُلْكُ الْيَوْمَ لِلَّهِ الْوَاحِدِ الْقَهَّارِ
40:29	3	l-mul'ku	(is) the kingdom	 يَا قَوْمِ لَكُمُ الْمُلْكُ الْيَوْمَ ظَاهِرِينَ فِي الْأَرْضِ
42:49	2	mul'ku	(belongs the) dominion	 لِلَّهِ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ يَخْلُقُ مَا يَشَاءُ
43:51	9	mul'ku	(the) kingdom	 قَالَ يَا قَوْمِ أَلَيْسَ لِي مُلْكُ مِصْرَ وَهَٰذِهِ الْأَنْهَارُ تَجْرِي مِنْ تَحْتِي
43:85	4	mul'ku	(belongs the) dominion	 وَتَبَارَكَ الَّذِي لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَمَا بَيْنَهُمَا
45:27	2	mul'ku	(is the) dominion	 وَلِلَّهِ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ
48:14	2	mul'ku	(is the) kingdom	 وَلِلَّهِ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ يَغْفِرُ لِمَنْ يَشَاءُ وَيُعَذِّبُ مَنْ يَشَاءُ
57:2	2	mul'ku	(is the) dominion	 لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ يُحْيِي وَيُمِيتُ وَهُوَ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ
57:5	2	mul'ku	(is the) dominion	 لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَإِلَى اللَّهِ تُرْجَعُ الْأُمُورُ
59:23	8	l-maliku	the Sovereign	 هُوَ اللَّهُ الَّذِي لَا إِلَٰهَ إِلَّا هُوَ الْمَلِكُ الْقُدُّوسُ
62:1	9	l-maliki	the Sovereign	 يُسَبِّحُ لِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ الْمَلِكِ الْقُدُّوسِ
64:1	10	l-mul'ku	(is the) dominion	 يُسَبِّحُ لِلَّهِ مَا فِي السَّمَاوَاتِ وَمَا فِي الْأَرْضِ لَهُ الْمُلْكُ وَلَهُ الْحَمْدُ
67:1	4	l-mul'ku	(is) the Dominion	 تَبَارَكَ الَّذِي بِيَدِهِ الْمُلْكُ وَهُوَ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ
85:9	3	mul'ku	(is) the dominion	 الَّذِي لَهُ مُلْكُ السَّمَاوَاتِ وَالْأَرْضِ وَاللَّهُ عَلَىٰ كُلِّ شَيْءٍ شَهِيدٌ
114:2	1	maliki	(The) King	 مَلِكِ النَّاسِ
