surah:ayah	position	word	meaning	ayah_link
35:32	2	awrathnā	We caused to inherit	 ثُمَّ أَوْرَثْنَا الْكِتَابَ الَّذِينَ اصْطَفَيْنَا مِنْ عِبَادِنَا
39:74	7	wa-awrathanā	and has made us inherit	 وَقَالُوا الْحَمْدُ لِلَّهِ الَّذِي صَدَقَنَا وَعْدَهُ وَأَوْرَثَنَا الْأَرْضَ
40:53	5	wa-awrathnā	and We caused to inherit	 وَلَقَدْ آتَيْنَا مُوسَى الْهُدَىٰ وَأَوْرَثْنَا بَنِي إِسْرَائِيلَ الْكِتَابَ
42:14	23	ūrithū	were made to inherit	 وَإِنَّ الَّذِينَ أُورِثُوا الْكِتَابَ مِنْ بَعْدِهِمْ لَفِي شَكٍّ مِنْهُ مُرِيبٍ
43:72	4	ūrith'tumūhā	you are made to inherit	 وَتِلْكَ الْجَنَّةُ الَّتِي أُورِثْتُمُوهَا بِمَا كُنْتُمْ تَعْمَلُونَ
44:28	2	wa-awrathnāhā	And We made it (an) inherit(ance)	 كَذَٰلِكَ وَأَوْرَثْنَاهَا قَوْمًا آخَرِينَ
89:19	2	l-turātha	the inheritance	 وَتَأْكُلُونَ التُّرَاثَ أَكْلًا لَمًّا
3:180	24	mīrāthu	(is the) heritage	 وَلِلَّهِ مِيرَاثُ السَّمَاوَاتِ وَالْأَرْضِ وَاللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌ
57:10	9	mīrāthu	(is the) heritage	 وَمَا لَكُمْ أَلَّا تُنْفِقُوا فِي سَبِيلِ اللَّهِ وَلِلَّهِ مِيرَاثُ السَّمَاوَاتِ وَالْأَرْضِ
2:233	31	l-wārithi	the (father's) heir	 لَا تُضَارَّ وَالِدَةٌ بِوَلَدِهَا وَلَا مَوْلُودٌ لَهُ بِوَلَدِهِ وَعَلَى الْوَارِثِ مِثْلُ ذَٰلِكَ
15:23	6	l-wārithūna	(are) the Inheritors	 وَإِنَّا لَنَحْنُ نُحْيِي وَنُمِيتُ وَنَحْنُ الْوَارِثُونَ
21:89	11	l-wārithīna	(of) the inheritors	 رَبِّ لَا تَذَرْنِي فَرْدًا وَأَنْتَ خَيْرُ الْوَارِثِينَ
23:10	3	l-wārithūna	(are) the inheritors	 أُولَٰئِكَ هُمُ الْوَارِثُونَ
26:85	3	warathati	(the) inheritors	 وَاجْعَلْنِي مِنْ وَرَثَةِ جَنَّةِ النَّعِيمِ
28:5	12	l-wārithīna	the inheritors	 وَنَجْعَلَهُمْ أَئِمَّةً وَنَجْعَلَهُمُ الْوَارِثِينَ
28:58	17	l-wārithīna	(are) the inheritors	 وَكُنَّا نَحْنُ الْوَارِثِينَ
