surah:ayah	position	word	meaning	ayah_link
9:14	6	wayanṣur'kum	and give you victory	 قَاتِلُوهُمْ يُعَذِّبْهُمُ اللَّهُ بِأَيْدِيكُمْ وَيُخْزِهِمْ وَيَنْصُرْكُمْ عَلَيْهِمْ
9:25	2	naṣarakumu	Allah helped you	 لَقَدْ نَصَرَكُمُ اللَّهُ فِي مَوَاطِنَ كَثِيرَةٍ وَيَوْمَ حُنَيْنٍ
9:40	2	tanṣurūhu	you help him	 إِلَّا تَنْصُرُوهُ فَقَدْ نَصَرَهُ اللَّهُ إِذْ أَخْرَجَهُ الَّذِينَ كَفَرُوا
9:40	4	naṣarahu	Allah helped him	 إِلَّا تَنْصُرُوهُ فَقَدْ نَصَرَهُ اللَّهُ
11:30	3	yanṣurunī	would help me	 وَيَا قَوْمِ مَنْ يَنْصُرُنِي مِنَ اللَّهِ إِنْ طَرَدْتُهُمْ
11:63	14	yanṣurunī	(can) help me	 فَمَنْ يَنْصُرُنِي مِنَ اللَّهِ إِنْ عَصَيْتُهُ
11:113	17	tunṣarūna	you will be helped	 وَمَا لَكُمْ مِنْ دُونِ اللَّهِ مِنْ أَوْلِيَاءَ ثُمَّ لَا تُنْصَرُونَ
18:43	5	yanṣurūnahu	(to) help him	 وَلَمْ تَكُنْ لَهُ فِئَةٌ يَنْصُرُونَهُ مِنْ دُونِ اللَّهِ
21:39	16	yunṣarūna	will be helped	 لَوْ يَعْلَمُ الَّذِينَ كَفَرُوا حِينَ لَا يَكُفُّونَ عَنْ وُجُوهِهِمُ النَّارَ وَلَا عَنْ ظُهُورِهِمْ وَلَا هُمْ يُنْصَرُونَ
21:68	3	wa-unṣurū	and support	 قَالُوا حَرِّقُوهُ وَانْصُرُوا آلِهَتَكُمْ إِنْ كُنْتُمْ فَاعِلِينَ
21:77	1	wanaṣarnāhu	And We helped him	 وَنَصَرْنَاهُ مِنَ الْقَوْمِ الَّذِينَ كَذَّبُوا بِآيَاتِنَا
22:15	6	yanṣurahu	Allah will help him	 مَنْ كَانَ يَظُنُّ أَنْ لَنْ يَنْصُرَهُ اللَّهُ فِي الدُّنْيَا وَالْآخِرَةِ فَلْيَمْدُدْ بِسَبَبٍ إِلَى السَّمَاءِ
22:40	28	walayanṣuranna	And surely Allah will help	 وَلَيَنْصُرَنَّ اللَّهُ مَنْ يَنْصُرُهُ إِنَّ اللَّهَ لَقَوِيٌّ عَزِيزٌ
22:40	31	yanṣuruhu	help Him	 وَلَيَنْصُرَنَّ اللَّهُ مَنْ يَنْصُرُهُ إِنَّ اللَّهَ لَقَوِيٌّ عَزِيزٌ
22:60	11	layanṣurannahu	Allah will surely help him	 ذَٰلِكَ وَمَنْ عَاقَبَ بِمِثْلِ مَا عُوقِبَ بِهِ ثُمَّ بُغِيَ عَلَيْهِ لَيَنْصُرَنَّهُ اللَّهُ
23:26	3	unṣur'nī	Help me	 قَالَ رَبِّ انْصُرْنِي بِمَا كَذَّبُونِ
23:39	3	unṣur'nī	Help me	 قَالَ رَبِّ انْصُرْنِي بِمَا كَذَّبُونِ
23:65	7	tunṣarūna	will be helped	 لَا تَجْأَرُوا الْيَوْمَ إِنَّكُمْ مِنَّا لَا تُنْصَرُونَ
26:93	5	yanṣurūnakum	they help you	 هَلْ يَنْصُرُونَكُمْ أَوْ يَنْتَصِرُونَ
28:41	9	yunṣarūna	they will be helped	 وَجَعَلْنَاهُمْ أَئِمَّةً يَدْعُونَ إِلَى النَّارِ وَيَوْمَ الْقِيَامَةِ لَا يُنْصَرُونَ
28:81	10	yanṣurūnahu	(to) help him	 فَمَا كَانَ لَهُ مِنْ فِئَةٍ يَنْصُرُونَهُ مِنْ دُونِ اللَّهِ وَمَا كَانَ مِنَ الْمُنْتَصِرِينَ
29:30	3	unṣur'nī	Help me	 قَالَ رَبِّ انْصُرْنِي عَلَى الْقَوْمِ الْمُفْسِدِينَ
30:5	3	yanṣuru	He helps	 بِنَصْرِ اللَّهِ يَنْصُرُ مَنْ يَشَاءُ وَهُوَ الْعَزِيزُ الرَّحِيمُ
36:74	7	yunṣarūna	be helped	 وَاتَّخَذُوا مِنْ دُونِ اللَّهِ آلِهَةً لَعَلَّهُمْ يُنْصَرُونَ
37:116	1	wanaṣarnāhum	And We helped them	 وَنَصَرْنَاهُمْ فَكَانُوا هُمُ الْغَالِبِينَ
39:54	13	tunṣarūna	you will be helped	 وَأَسْلِمُوا لَهُ مِنْ قَبْلِ أَنْ يَأْتِيَكُمُ الْعَذَابُ ثُمَّ لَا تُنْصَرُونَ
40:29	9	yanṣurunā	will help us	 فَمَنْ يَنْصُرُنَا مِنْ بَأْسِ اللَّهِ إِنْ جَاءَنَا
40:51	2	lananṣuru	We will surely help	 إِنَّا لَنَنْصُرُ رُسُلَنَا وَالَّذِينَ آمَنُوا فِي الْحَيَاةِ الدُّنْيَا
41:16	19	yunṣarūna	will not be helped	 وَلَعَذَابُ الْآخِرَةِ أَخْزَىٰ وَهُمْ لَا يُنْصَرُونَ
42:46	6	yanṣurūnahum	(who) will help them	 وَمَا كَانَ لَهُمْ مِنْ أَوْلِيَاءَ يَنْصُرُونَهُمْ مِنْ دُونِ اللَّهِ
44:41	10	yunṣarūna	will be helped	 يَوْمَ لَا يُغْنِي مَوْلًى عَنْ مَوْلًى شَيْئًا وَلَا هُمْ يُنْصَرُونَ
46:28	2	naṣarahumu	help them	 فَلَوْلَا نَصَرَهُمُ الَّذِينَ اتَّخَذُوا مِنْ دُونِ اللَّهِ قُرْبَانًا آلِهَةً
47:7	5	tanṣurū	you help	 يَا أَيُّهَا الَّذِينَ آمَنُوا إِنْ تَنْصُرُوا اللَّهَ يَنْصُرْكُمْ وَيُثَبِّتْ أَقْدَامَكُمْ
47:7	7	yanṣur'kum	He will help you	 يَا أَيُّهَا الَّذِينَ آمَنُوا إِنْ تَنْصُرُوا اللَّهَ يَنْصُرْكُمْ وَيُثَبِّتْ أَقْدَامَكُمْ
48:3	1	wayanṣuraka	And Allah may help you	 وَيَنْصُرَكَ اللَّهُ نَصْرًا عَزِيزًا
52:46	9	yunṣarūna	will be helped	 يَوْمَ لَا يُغْنِي عَنْهُمْ كَيْدُهُمْ شَيْئًا وَلَا هُمْ يُنْصَرُونَ
57:25	22	yanṣuruhu	helps Him	 وَلِيَعْلَمَ اللَّهُ مَنْ يَنْصُرُهُ وَرُسُلَهُ بِالْغَيْبِ
59:8	13	wayanṣurūna	and helping	 وَيَنْصُرُونَ اللَّهَ وَرَسُولَهُ أُولَٰئِكَ هُمُ الصَّادِقُونَ
59:11	24	lananṣurannakum	certainly we will help you	 وَإِنْ قُوتِلْتُمْ لَنَنْصُرَنَّكُمْ وَاللَّهُ يَشْهَدُ إِنَّهُمْ لَكَاذِبُونَ
59:12	9	yanṣurūnahum	they will help them	 لَئِنْ أُخْرِجُوا لَا يَخْرُجُونَ مَعَهُمْ وَلَئِنْ قُوتِلُوا لَا يَنْصُرُونَهُمْ
59:12	11	naṣarūhum	they help them	 وَلَئِنْ نَصَرُوهُمْ لَيُوَلُّنَّ الْأَدْبَارَ ثُمَّ لَا يُنْصَرُونَ
59:12	16	yunṣarūna	they will be helped	 وَلَئِنْ نَصَرُوهُمْ لَيُوَلُّنَّ الْأَدْبَارَ ثُمَّ لَا يُنْصَرُونَ
67:20	7	yanṣurukum	to help you	 أَمَّنْ هَٰذَا الَّذِي هُوَ جُنْدٌ لَكُمْ يَنْصُرُكُمْ مِنْ دُونِ الرَّحْمَٰنِ
37:25	4	tanāṣarūna	you help one another	 مَا لَكُمْ لَا تَنَاصَرُونَ
26:93	7	yantaṣirūna	help themselves	 هَلْ يَنْصُرُونَكُمْ أَوْ يَنْتَصِرُونَ
26:227	9	wa-intaṣarū	and defend themselves	 وَذَكَرُوا اللَّهَ كَثِيرًا وَانْتَصَرُوا مِنْ بَعْدِ مَا ظُلِمُوا
42:39	6	yantaṣirūna	defend themselves	 وَالَّذِينَ إِذَا أَصَابَهُمُ الْبَغْيُ هُمْ يَنْتَصِرُونَ
42:41	2	intaṣara	defends himself	 وَلَمَنِ انْتَصَرَ بَعْدَ ظُلْمِهِ فَأُولَٰئِكَ مَا عَلَيْهِمْ مِنْ سَبِيلٍ
47:4	25	la-intaṣara	surely, He could have taken retribution	 وَلَوْ يَشَاءُ اللَّهُ لَانْتَصَرَ مِنْهُمْ وَلَٰكِنْ لِيَبْلُوَ بَعْضَكُمْ بِبَعْضٍ
54:10	5	fa-intaṣir	so help	 فَدَعَا رَبَّهُ أَنِّي مَغْلُوبٌ فَانْتَصِرْ
55:35	8	tantaṣirāni	you will (be able to) defend yourselves	 يُرْسَلُ عَلَيْكُمَا شُوَاظٌ مِنْ نَارٍ وَنُحَاسٌ فَلَا تَنْتَصِرَانِ
8:72	31	is'tanṣarūkum	they seek your help	 وَإِنِ اسْتَنْصَرُوكُمْ فِي الدِّينِ فَعَلَيْكُمُ النَّصْرُ
28:18	8	is'tanṣarahu	sought his help	 فَإِذَا الَّذِي اسْتَنْصَرَهُ بِالْأَمْسِ يَسْتَصْرِخُهُ
2:214	24	naṣru	[will] (the) help	 حَتَّىٰ يَقُولَ الرَّسُولُ وَالَّذِينَ آمَنُوا مَعَهُ مَتَىٰ نَصْرُ اللَّهِ
2:214	28	naṣra	help	 أَلَا إِنَّ نَصْرَ اللَّهِ قَرِيبٌ
3:13	21	binaṣrihi	with His help	 وَاللَّهُ يُؤَيِّدُ بِنَصْرِهِ مَنْ يَشَاءُ
3:126	11	l-naṣru	[the] victory	 وَمَا النَّصْرُ إِلَّا مِنْ عِنْدِ اللَّهِ الْعَزِيزِ الْحَكِيمِ
6:34	13	naṣrunā	Our help	 فَصَبَرُوا عَلَىٰ مَا كُذِّبُوا وَأُوذُوا حَتَّىٰ أَتَاهُمْ نَصْرُنَا
7:192	4	naṣran	any help	 وَلَا يَسْتَطِيعُونَ لَهُمْ نَصْرًا وَلَا أَنْفُسَهُمْ يَنْصُرُونَ
7:197	7	naṣrakum	(to) help you	 لَا يَسْتَطِيعُونَ نَصْرَكُمْ وَلَا أَنْفُسَهُمْ يَنْصُرُونَ
8:10	10	l-naṣru	[the] victory	 وَمَا النَّصْرُ إِلَّا مِنْ عِنْدِ اللَّهِ إِنَّ اللَّهَ عَزِيزٌ حَكِيمٌ
8:26	14	binaṣrihi	with His help	 تَخَافُونَ أَنْ يَتَخَطَّفَكُمُ النَّاسُ فَآوَاكُمْ وَأَيَّدَكُمْ بِنَصْرِهِ
8:62	11	binaṣrihi	with His help	 هُوَ الَّذِي أَيَّدَكَ بِنَصْرِهِ وَبِالْمُؤْمِنِينَ
8:72	35	l-naṣru	(is to) help them	 وَإِنِ اسْتَنْصَرُوكُمْ فِي الدِّينِ فَعَلَيْكُمُ النَّصْرُ
12:110	10	naṣrunā	Our help	 حَتَّىٰ إِذَا اسْتَيْأَسَ الرُّسُلُ وَظَنُّوا أَنَّهُمْ قَدْ كُذِبُوا جَاءَهُمْ نَصْرُنَا
21:43	9	naṣra	(to) help	 لَا يَسْتَطِيعُونَ نَصْرَ أَنْفُسِهِمْ وَلَا هُمْ مِنَّا يُصْحَبُونَ
22:39	9	naṣrihim	their victory	 وَإِنَّ اللَّهَ عَلَىٰ نَصْرِهِمْ لَقَدِيرٌ
25:19	9	naṣran	(to) help	 فَقَدْ كَذَّبُوكُمْ بِمَا تَقُولُونَ فَمَا تَسْتَطِيعُونَ صَرْفًا وَلَا نَصْرًا
29:10	18	naṣrun	victory	 وَلَئِنْ جَاءَ نَصْرٌ مِنْ رَبِّكَ لَيَقُولُنَّ إِنَّا كُنَّا مَعَكُمْ
30:5	1	binaṣri	With (the) help	 بِنَصْرِ اللَّهِ يَنْصُرُ مَنْ يَشَاءُ وَهُوَ الْعَزِيزُ الرَّحِيمُ
30:47	17	naṣru	(to) help	 وَكَانَ حَقًّا عَلَيْنَا نَصْرُ الْمُؤْمِنِينَ
36:75	3	naṣrahum	to help them	 لَا يَسْتَطِيعُونَ نَصْرَهُمْ وَهُمْ لَهُمْ جُنْدٌ مُحْضَرُونَ
48:3	3	naṣran	(with) a help	 وَيَنْصُرَكَ اللَّهُ نَصْرًا عَزِيزًا
61:13	3	naṣrun	a help	 وَأُخْرَىٰ تُحِبُّونَهَا نَصْرٌ مِنَ اللَّهِ وَفَتْحٌ قَرِيبٌ
110:1	3	naṣru	(the) Help	 إِذَا جَاءَ نَصْرُ اللَّهِ وَالْفَتْحُ
2:62	6	wal-naṣārā	and the Christians	 إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالنَّصَارَىٰ وَالصَّابِئِينَ
2:111	10	naṣārā	(a) Christian[s]	 وَقَالُوا لَنْ يَدْخُلَ الْجَنَّةَ إِلَّا مَنْ كَانَ هُودًا أَوْ نَصَارَىٰ
2:113	4	l-naṣārā	the Christians	 وَقَالَتِ الْيَهُودُ لَيْسَتِ النَّصَارَىٰ عَلَىٰ شَيْءٍ
2:113	8	l-naṣārā	the Christians	 وَقَالَتِ النَّصَارَىٰ لَيْسَتِ الْيَهُودُ عَلَىٰ شَيْءٍ
2:120	6	l-naṣārā	the Christians	 وَلَنْ تَرْضَىٰ عَنْكَ الْيَهُودُ وَلَا النَّصَارَىٰ
2:135	5	naṣārā	Christians	 وَقَالُوا كُونُوا هُودًا أَوْ نَصَارَىٰ تَهْتَدُوا
2:140	12	naṣārā	Christians	 أَمْ تَقُولُونَ إِنَّ إِبْرَاهِيمَ وَإِسْمَاعِيلَ وَإِسْحَاقَ وَيَعْقُوبَ وَالْأَسْبَاطَ كَانُوا هُودًا أَوْ نَصَارَىٰ
3:67	6	naṣrāniyyan	a Christian	 مَا كَانَ إِبْرَاهِيمُ يَهُودِيًّا وَلَا نَصْرَانِيًّا وَلَٰكِنْ كَانَ حَنِيفًا مُسْلِمًا
5:14	5	naṣārā	(are) Christians	 وَمِنَ الَّذِينَ قَالُوا إِنَّا نَصَارَىٰ أَخَذْنَا مِيثَاقَهُمْ
5:18	3	wal-naṣārā	and the Christians	 وَقَالَتِ الْيَهُودُ وَالنَّصَارَىٰ نَحْنُ أَبْنَاءُ اللَّهِ وَأَحِبَّاؤُهُ
5:51	7	wal-naṣārā	and the Christians	 يَا أَيُّهَا الَّذِينَ آمَنُوا لَا تَتَّخِذُوا الْيَهُودَ وَالنَّصَارَىٰ أَوْلِيَاءَ
5:69	7	wal-naṣārā	and the Christians	 إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالصَّابِئُونَ وَالنَّصَارَىٰ
5:82	18	naṣārā	(are) Christians	 وَلَتَجِدَنَّ أَقْرَبَهُمْ مَوَدَّةً لِلَّذِينَ آمَنُوا الَّذِينَ قَالُوا إِنَّا نَصَارَىٰ
9:30	7	l-naṣārā	the Christians	 وَقَالَتِ النَّصَارَى الْمَسِيحُ ابْنُ اللَّهِ
22:17	7	wal-naṣārā	and the Christians	 إِنَّ الَّذِينَ آمَنُوا وَالَّذِينَ هَادُوا وَالصَّابِئِينَ وَالنَّصَارَىٰ
2:107	17	naṣīrin	any helper	 وَمَا لَكُمْ مِنْ دُونِ اللَّهِ مِنْ وَلِيٍّ وَلَا نَصِيرٍ
2:120	31	naṣīrin	any helper	 مَا لَكَ مِنَ اللَّهِ مِنْ وَلِيٍّ وَلَا نَصِيرٍ
2:270	15	anṣārin	helpers	 وَمَا لِلظَّالِمِينَ مِنْ أَنْصَارٍ
3:52	8	anṣārī	(will be) my helpers	 فَلَمَّا أَحَسَّ عِيسَىٰ مِنْهُمُ الْكُفْرَ قَالَ مَنْ أَنْصَارِي إِلَى اللَّهِ
3:52	14	anṣāru	(will be the) helpers	 قَالَ الْحَوَارِيُّونَ نَحْنُ أَنْصَارُ اللَّهِ
3:192	11	anṣārin	helpers	 رَبَّنَا إِنَّكَ مَنْ تُدْخِلِ النَّارَ فَقَدْ أَخْزَيْتَهُ وَمَا لِلظَّالِمِينَ مِنْ أَنْصَارٍ
4:45	9	naṣīran	(as) a Helper	 وَاللَّهُ أَعْلَمُ بِأَعْدَائِكُمْ وَكَفَىٰ بِاللَّهِ وَلِيًّا وَكَفَىٰ بِاللَّهِ نَصِيرًا
4:52	11	naṣīran	(any) helper	 أُولَٰئِكَ الَّذِينَ لَعَنَهُمُ اللَّهُ وَمَنْ يَلْعَنِ اللَّهُ فَلَنْ تَجِدَ لَهُ نَصِيرًا
4:75	31	naṣīran	a helper	 وَاجْعَلْ لَنَا مِنْ لَدُنْكَ وَلِيًّا وَاجْعَلْ لَنَا مِنْ لَدُنْكَ نَصِيرًا
4:89	28	naṣīran	any helper	 وَاقْتُلُوهُمْ حَيْثُ وَجَدْتُمُوهُمْ وَلَا تَتَّخِذُوا مِنْهُمْ وَلِيًّا وَلَا نَصِيرًا
4:123	20	naṣīran	any helper	 وَلَا يَجِدْ لَهُ مِنْ دُونِ اللَّهِ وَلِيًّا وَلَا نَصِيرًا
4:145	11	naṣīran	any helper	 إِنَّ الْمُنَافِقِينَ فِي الدَّرْكِ الْأَسْفَلِ مِنَ النَّارِ وَلَنْ تَجِدَ لَهُمْ نَصِيرًا
4:173	26	naṣīran	any helper	 وَلَا يَجِدُونَ لَهُمْ مِنْ دُونِ اللَّهِ وَلِيًّا وَلَا نَصِيرًا
5:72	33	anṣārin	helpers	 فَقَدْ حَرَّمَ اللَّهُ عَلَيْهِ الْجَنَّةَ وَمَأْوَاهُ النَّارُ وَمَا لِلظَّالِمِينَ مِنْ أَنْصَارٍ
8:40	10	l-naṣīru	(is) the Helper	 وَإِنْ تَوَلَّوْا فَاعْلَمُوا أَنَّ اللَّهَ مَوْلَاكُمْ نِعْمَ الْمَوْلَىٰ وَنِعْمَ النَّصِيرُ
9:74	46	naṣīrin	a helper	 وَمَا لَهُمْ فِي الْأَرْضِ مِنْ وَلِيٍّ وَلَا نَصِيرٍ
9:100	5	wal-anṣāri	and the helpers	 وَالسَّابِقُونَ الْأَوَّلُونَ مِنَ الْمُهَاجِرِينَ وَالْأَنْصَارِ
9:116	17	naṣīrin	any helper	 وَمَا لَكُمْ مِنْ دُونِ اللَّهِ مِنْ وَلِيٍّ وَلَا نَصِيرٍ
9:117	7	wal-anṣāri	and the helpers	 لَقَدْ تَابَ اللَّهُ عَلَى النَّبِيِّ وَالْمُهَاجِرِينَ وَالْأَنْصَارِ
17:75	12	naṣīran	any helper	 ثُمَّ لَا تَجِدُ لَكَ عَلَيْنَا نَصِيرًا
22:71	18	naṣīrin	helper	 وَمَا لَيْسَ لَهُمْ بِهِ عِلْمٌ وَمَا لِلظَّالِمِينَ مِنْ نَصِيرٍ
22:78	44	l-naṣīru	[the] Helper	 وَاعْتَصِمُوا بِاللَّهِ هُوَ مَوْلَاكُمْ فَنِعْمَ الْمَوْلَىٰ وَنِعْمَ النَّصِيرُ
25:31	11	wanaṣīran	and a Helper	 وَكَفَىٰ بِرَبِّكَ هَادِيًا وَنَصِيرًا
29:22	17	naṣīrin	a helper	 وَمَا لَكُمْ مِنْ دُونِ اللَّهِ مِنْ وَلِيٍّ وَلَا نَصِيرٍ
33:17	24	naṣīran	any helper	 وَلَا يَجِدُونَ لَهُمْ مِنْ دُونِ اللَّهِ وَلِيًّا وَلَا نَصِيرًا
33:65	8	naṣīran	any helper	 خَالِدِينَ فِيهَا أَبَدًا لَا يَجِدُونَ وَلِيًّا وَلَا نَصِيرًا
35:37	25	naṣīrin	helper	 وَجَاءَكُمُ النَّذِيرُ فَذُوقُوا فَمَا لِلظَّالِمِينَ مِنْ نَصِيرٍ
42:8	19	naṣīrin	any helper	 وَالظَّالِمُونَ مَا لَهُمْ مِنْ وَلِيٍّ وَلَا نَصِيرٍ
42:31	14	naṣīrin	any helper	 وَمَا لَكُمْ مِنْ دُونِ اللَّهِ مِنْ وَلِيٍّ وَلَا نَصِيرٍ
48:22	12	naṣīran	any helper	 ثُمَّ لَا يَجِدُونَ وَلِيًّا وَلَا نَصِيرًا
61:14	5	anṣāra	helpers	 يَا أَيُّهَا الَّذِينَ آمَنُوا كُونُوا أَنْصَارَ
61:14	14	anṣārī	(are) my helpers	 كَمَا قَالَ عِيسَى ابْنُ مَرْيَمَ لِلْحَوَارِيِّينَ مَنْ أَنْصَارِي إِلَى اللَّهِ
61:14	20	anṣāru	(are) the helpers	 قَالَ الْحَوَارِيُّونَ نَحْنُ أَنْصَارُ
71:25	12	anṣāran	any helpers	 فَأُدْخِلُوا نَارًا فَلَمْ يَجِدُوا لَهُمْ مِنْ دُونِ اللَّهِ أَنْصَارًا
17:80	14	naṣīran	helping	 وَأَخْرِجْنِي مُخْرَجَ صِدْقٍ وَاجْعَلْ لِي مِنْ لَدُنْكَ سُلْطَانًا نَصِيرًا
3:22	11	nāṣirīna	helpers	 وَمَا لَهُمْ مِنْ نَاصِرِينَ
3:56	13	nāṣirīna	helpers	 فَأُعَذِّبُهُمْ عَذَابًا شَدِيدًا فِي الدُّنْيَا وَالْآخِرَةِ وَمَا لَهُمْ مِنْ نَاصِرِينَ
3:91	24	nāṣirīna	helpers	 أُولَٰئِكَ لَهُمْ عَذَابٌ أَلِيمٌ وَمَا لَهُمْ مِنْ نَاصِرِينَ
3:150	6	l-nāṣirīna	(of) the Helpers	 بَلِ اللَّهُ مَوْلَاكُمْ وَهُوَ خَيْرُ النَّاصِرِينَ
16:37	14	nāṣirīna	helpers	 فَإِنَّ اللَّهَ لَا يَهْدِي مَنْ يُضِلُّ وَمَا لَهُمْ مِنْ نَاصِرِينَ
29:25	27	nāṣirīna	helpers	 وَمَأْوَاكُمُ النَّارُ وَمَا لَكُمْ مِنْ نَاصِرِينَ
30:29	16	nāṣirīna	helpers	 فَمَنْ يَهْدِي مَنْ أَضَلَّ اللَّهُ وَمَا لَهُمْ مِنْ نَاصِرِينَ
45:34	14	nāṣirīna	helpers	 وَمَأْوَاكُمُ النَّارُ وَمَا لَكُمْ مِنْ نَاصِرِينَ
47:13	13	nāṣira	helper	 أَهْلَكْنَاهُمْ فَلَا نَاصِرَ لَهُمْ
72:24	9	nāṣiran	(in) helpers	 فَسَيَعْلَمُونَ مَنْ أَضْعَفُ نَاصِرًا وَأَقَلُّ عَدَدًا
86:10	6	nāṣirin	any helper	 فَمَا لَهُ مِنْ قُوَّةٍ وَلَا نَاصِرٍ
17:33	22	manṣūran	helped	 فَلَا يُسْرِفْ فِي الْقَتْلِ إِنَّهُ كَانَ مَنْصُورًا
37:172	3	l-manṣūrūna	(would be) the victorious	 إِنَّهُمْ لَهُمُ الْمَنْصُورُونَ
18:43	11	muntaṣiran	(he) supported	 وَلَمْ تَكُنْ لَهُ فِئَةٌ يَنْصُرُونَهُ مِنْ دُونِ اللَّهِ وَمَا كَانَ مُنْتَصِرًا
28:81	17	l-muntaṣirīna	those who (could) defend themselves	 وَمَا كَانَ مِنَ الْمُنْتَصِرِينَ
51:45	7	muntaṣirīna	help themselves	 فَمَا اسْتَطَاعُوا مِنْ قِيَامٍ وَمَا كَانُوا مُنْتَصِرِينَ
54:44	5	muntaṣirun	helping (each other)	 أَمْ يَقُولُونَ نَحْنُ جَمِيعٌ مُنْتَصِرٌ
