surah:ayah	position	word	meaning	ayah_link
59:2	17	waẓannū	and they thought	 مَا ظَنَنْتُمْ أَنْ يَخْرُجُوا وَظَنُّوا أَنَّهُمْ مَانِعَتُهُمْ حُصُونُهُمْ مِنَ اللَّهِ
69:20	2	ẓanantu	was certain	 إِنِّي ظَنَنْتُ أَنِّي مُلَاقٍ حِسَابِيَهْ
72:5	2	ẓanannā	thought	 وَأَنَّا ظَنَنَّا أَنْ لَنْ تَقُولَ الْإِنْسُ وَالْجِنُّ عَلَى اللَّهِ كَذِبًا
72:7	2	ẓannū	thought	 وَأَنَّهُمْ ظَنُّوا كَمَا ظَنَنْتُمْ أَنْ لَنْ يَبْعَثَ اللَّهُ أَحَدًا
72:7	4	ẓanantum	you thought	 وَأَنَّهُمْ ظَنُّوا كَمَا ظَنَنْتُمْ أَنْ لَنْ يَبْعَثَ اللَّهُ أَحَدًا
72:12	2	ẓanannā	[we] have become certain	 وَأَنَّا ظَنَنَّا أَنْ لَنْ نُعْجِزَ اللَّهَ فِي الْأَرْضِ وَلَنْ نُعْجِزَهُ هَرَبًا
75:25	1	taẓunnu	Thinking	 تَظُنُّ أَنْ يُفْعَلَ بِهَا فَاقِرَةٌ
75:28	1	waẓanna	And he is certain	 وَظَنَّ أَنَّهُ الْفِرَاقُ
83:4	2	yaẓunnu	think	 أَلَا يَظُنُّ أُولَٰئِكَ أَنَّهُمْ مَبْعُوثُونَ
84:14	2	ẓanna	(had) thought	 إِنَّهُ ظَنَّ أَنْ لَنْ يَحُورَ
3:154	20	ẓanna	(the) thought	 يَظُنُّونَ بِاللَّهِ غَيْرَ الْحَقِّ ظَنَّ الْجَاهِلِيَّةِ
4:157	31	l-ẓani	(of) assumption	 مَا لَهُمْ بِهِ مِنْ عِلْمٍ إِلَّا اتِّبَاعَ الظَّنِّ وَمَا قَتَلُوهُ يَقِينًا
6:116	14	l-ẓana	[the] assumption	 إِنْ يَتَّبِعُونَ إِلَّا الظَّنَّ وَإِنْ هُمْ إِلَّا يَخْرُصُونَ
6:148	33	l-ẓana	the assumption	 إِنْ تَتَّبِعُونَ إِلَّا الظَّنَّ وَإِنْ أَنْتُمْ إِلَّا تَخْرُصُونَ
10:36	5	ẓannan	assumption	 وَمَا يَتَّبِعُ أَكْثَرُهُمْ إِلَّا ظَنًّا
10:36	7	l-ẓana	the assumption	 وَمَا يَتَّبِعُ أَكْثَرُهُمْ إِلَّا ظَنًّا إِنَّ الظَّنَّ لَا يُغْنِي مِنَ الْحَقِّ شَيْئًا
10:60	2	ẓannu	(will be the) assumption	 وَمَا ظَنُّ الَّذِينَ يَفْتَرُونَ عَلَى اللَّهِ الْكَذِبَ يَوْمَ الْقِيَامَةِ
10:66	21	l-ẓana	the assumption	 إِنْ يَتَّبِعُونَ إِلَّا الظَّنَّ وَإِنْ هُمْ إِلَّا يَخْرُصُونَ
33:10	16	l-ẓunūnā	the assumptions	 وَبَلَغَتِ الْقُلُوبُ الْحَنَاجِرَ وَتَظُنُّونَ بِاللَّهِ الظُّنُونَا
34:20	5	ẓannahu	his assumption	 وَلَقَدْ صَدَّقَ عَلَيْهِمْ إِبْلِيسُ ظَنَّهُ
37:87	2	ẓannukum	(do) you think	 فَمَا ظَنُّكُمْ بِرَبِّ الْعَالَمِينَ
38:27	9	ẓannu	(is the) assumption	 ذَٰلِكَ ظَنُّ الَّذِينَ كَفَرُوا فَوَيْلٌ لِلَّذِينَ كَفَرُوا مِنَ النَّارِ
41:23	2	ẓannukumu	(was) your assumption	 وَذَٰلِكُمْ ظَنُّكُمُ الَّذِي ظَنَنْتُمْ بِرَبِّكُمْ أَرْدَاكُمْ
45:32	19	ẓannan	an assumption	 قُلْتُمْ مَا نَدْرِي مَا السَّاعَةُ إِنْ نَظُنُّ إِلَّا ظَنًّا
48:6	8	ẓanna	an assumption	 الظَّانِّينَ بِاللَّهِ ظَنَّ السَّوْءِ عَلَيْهِمْ دَائِرَةُ السَّوْءِ
48:12	16	ẓanna	an assumption	 وَظَنَنْتُمْ ظَنَّ السَّوْءِ وَكُنْتُمْ قَوْمًا بُورًا
49:12	7	l-ẓani	the assumption	 يَا أَيُّهَا الَّذِينَ آمَنُوا اجْتَنِبُوا كَثِيرًا مِنَ الظَّنِّ
49:12	10	l-ẓani	assumption	 إِنَّ بَعْضَ الظَّنِّ إِثْمٌ
53:23	17	l-ẓana	assumption	 إِنْ يَتَّبِعُونَ إِلَّا الظَّنَّ وَمَا تَهْوَى الْأَنْفُسُ
53:28	9	l-ẓana	assumption	 وَمَا لَهُمْ بِهِ مِنْ عِلْمٍ إِنْ يَتَّبِعُونَ إِلَّا الظَّنَّ
53:28	11	l-ẓana	the assumption	 وَإِنَّ الظَّنَّ لَا يُغْنِي مِنَ الْحَقِّ شَيْئًا
48:6	6	l-ẓānīna	who assume	 الظَّانِّينَ بِاللَّهِ ظَنَّ السَّوْءِ عَلَيْهِمْ دَائِرَةُ السَّوْءِ
