surah:ayah	position	word	meaning	ayah_link
54:3	6	mus'taqirrun	(will be a) settlement	 وَكَذَّبُوا وَاتَّبَعُوا أَهْوَاءَهُمْ وَكُلُّ أَمْرٍ مُسْتَقِرٌّ
54:38	5	mus'taqirrun	abiding	 وَلَقَدْ صَبَّحَهُمْ بُكْرَةً عَذَابٌ مُسْتَقِرٌّ
2:36	16	mus'taqarrun	(is) a dwelling place	 وَلَكُمْ فِي الْأَرْضِ مُسْتَقَرٌّ وَمَتَاعٌ إِلَىٰ حِينٍ
6:67	3	mus'taqarrun	(is) a fixed time	 لِكُلِّ نَبَإٍ مُسْتَقَرٌّ وَسَوْفَ تَعْلَمُونَ
6:98	7	famus'taqarrun	so (there is) a place of dwelling	 وَهُوَ الَّذِي أَنْشَأَكُمْ مِنْ نَفْسٍ وَاحِدَةٍ فَمُسْتَقَرٌّ وَمُسْتَوْدَعٌ
7:24	9	mus'taqarrun	(is) a dwelling place	 وَلَكُمْ فِي الْأَرْضِ مُسْتَقَرٌّ وَمَتَاعٌ إِلَىٰ حِينٍ
11:6	11	mus'taqarrahā	its dwelling place	 وَيَعْلَمُ مُسْتَقَرَّهَا وَمُسْتَوْدَعَهَا
25:24	5	mus'taqarran	abode	 أَصْحَابُ الْجَنَّةِ يَوْمَئِذٍ خَيْرٌ مُسْتَقَرًّا وَأَحْسَنُ مَقِيلًا
25:66	3	mus'taqarran	abode	 إِنَّهَا سَاءَتْ مُسْتَقَرًّا وَمُقَامًا
25:76	4	mus'taqarran	(is) the settlement	 خَالِدِينَ فِيهَا حَسُنَتْ مُسْتَقَرًّا وَمُقَامًا
36:38	3	limus'taqarrin	to a term appointed	 وَالشَّمْسُ تَجْرِي لِمُسْتَقَرٍّ لَهَا ذَٰلِكَ تَقْدِيرُ الْعَزِيزِ الْعَلِيمِ
75:12	4	l-mus'taqaru	(is) the place of rest	 إِلَىٰ رَبِّكَ يَوْمَئِذٍ الْمُسْتَقَرُّ
