surah:ayah	position	word	meaning	ayah_link
2:256	12	bil-ṭāghūti	in false deities	 فَمَنْ يَكْفُرْ بِالطَّاغُوتِ وَيُؤْمِنْ بِاللَّهِ فَقَدِ اسْتَمْسَكَ بِالْعُرْوَةِ الْوُثْقَىٰ
2:257	13	l-ṭāghūtu	(are) the evil ones	 وَالَّذِينَ كَفَرُوا أَوْلِيَاؤُهُمُ الطَّاغُوتُ
4:51	11	wal-ṭāghūti	and the false deities	 أَلَمْ تَرَ إِلَى الَّذِينَ أُوتُوا نَصِيبًا مِنَ الْكِتَابِ يُؤْمِنُونَ بِالْجِبْتِ وَالطَّاغُوتِ
4:60	19	l-ṭāghūti	the false deities	 يُرِيدُونَ أَنْ يَتَحَاكَمُوا إِلَى الطَّاغُوتِ وَقَدْ أُمِرُوا أَنْ يَكْفُرُوا بِهِ
4:76	12	l-ṭāghūti	(of) the false deities	 وَالَّذِينَ كَفَرُوا يُقَاتِلُونَ فِي سَبِيلِ الطَّاغُوتِ
5:60	20	l-ṭāghūta	the false deities	 وَجَعَلَ مِنْهُمُ الْقِرَدَةَ وَالْخَنَازِيرَ وَعَبَدَ الطَّاغُوتَ
16:36	11	l-ṭāghūta	the false deities	 أَنِ اعْبُدُوا اللَّهَ وَاجْتَنِبُوا الطَّاغُوتَ
39:17	3	l-ṭāghūta	the false gods	 وَالَّذِينَ اجْتَنَبُوا الطَّاغُوتَ أَنْ يَعْبُدُوهَا وَأَنَابُوا إِلَى اللَّهِ لَهُمُ الْبُشْرَىٰ
91:11	3	biṭaghwāhā	by their transgression	 كَذَّبَتْ ثَمُودُ بِطَغْوَاهَا
2:15	6	ṭugh'yānihim	their transgression	 اللَّهُ يَسْتَهْزِئُ بِهِمْ وَيَمُدُّهُمْ فِي طُغْيَانِهِمْ يَعْمَهُونَ
5:64	25	ṭugh'yānan	(in) rebellion	 وَلَيَزِيدَنَّ كَثِيرًا مِنْهُمْ مَا أُنْزِلَ إِلَيْكَ مِنْ رَبِّكَ طُغْيَانًا وَكُفْرًا
5:68	24	ṭugh'yānan	(in) rebellion	 وَلَيَزِيدَنَّ كَثِيرًا مِنْهُمْ مَا أُنْزِلَ إِلَيْكَ مِنْ رَبِّكَ طُغْيَانًا وَكُفْرًا
6:110	12	ṭugh'yānihim	their transgression	 وَنَذَرُهُمْ فِي طُغْيَانِهِمْ يَعْمَهُونَ
7:186	9	ṭugh'yānihim	their transgression	 مَنْ يُضْلِلِ اللَّهُ فَلَا هَادِيَ لَهُ وَيَذَرُهُمْ فِي طُغْيَانِهِمْ يَعْمَهُونَ
10:11	17	ṭugh'yānihim	their transgression	 فَنَذَرُ الَّذِينَ لَا يَرْجُونَ لِقَاءَنَا فِي طُغْيَانِهِمْ يَعْمَهُونَ
17:60	24	ṭugh'yānan	(in) transgression	 وَنُخَوِّفُهُمْ فَمَا يَزِيدُهُمْ إِلَّا طُغْيَانًا كَبِيرًا
18:80	9	ṭugh'yānan	(by) transgression	 فَخَشِينَا أَنْ يُرْهِقَهُمَا طُغْيَانًا وَكُفْرًا
23:75	10	ṭugh'yānihim	their transgression	 وَلَوْ رَحِمْنَاهُمْ وَكَشَفْنَا مَا بِهِمْ مِنْ ضُرٍّ لَلَجُّوا فِي طُغْيَانِهِمْ يَعْمَهُونَ
38:55	3	lilṭṭāghīna	for the transgressors	 هَٰذَا وَإِنَّ لِلطَّاغِينَ لَشَرَّ مَآبٍ
51:53	6	ṭāghūna	transgressing	 أَتَوَاصَوْا بِهِ بَلْ هُمْ قَوْمٌ طَاغُونَ
68:31	5	ṭāghīna	transgressors	 قَالُوا يَا وَيْلَنَا إِنَّا كُنَّا طَاغِينَ
78:22	1	lilṭṭāghīna	For the transgressors	 لِلطَّاغِينَ مَآبًا
37:30	10	ṭāghīna	transgressing	 وَمَا كَانَ لَنَا عَلَيْكُمْ مِنْ سُلْطَانٍ بَلْ كُنْتُمْ قَوْمًا طَاغِينَ
52:32	8	ṭāghūna	transgressing	 أَمْ تَأْمُرُهُمْ أَحْلَامُهُمْ بِهَٰذَا أَمْ هُمْ قَوْمٌ طَاغُونَ
69:5	4	bil-ṭāghiyati	by the overpowering (blast)	 فَأَمَّا ثَمُودُ فَأُهْلِكُوا بِالطَّاغِيَةِ
