surah:ayah	position	word	meaning	ayah_link
56:57	1	naḥnu	We	 نَحْنُ خَلَقْنَاكُمْ فَلَوْلَا تُصَدِّقُونَ
56:59	4	naḥnu	(are) We	 أَأَنْتُمْ تَخْلُقُونَهُ أَمْ نَحْنُ الْخَالِقُونَ
56:60	1	naḥnu	We	 نَحْنُ قَدَّرْنَا بَيْنَكُمُ الْمَوْتَ وَمَا نَحْنُ بِمَسْبُوقِينَ
56:60	6	naḥnu	We	 نَحْنُ قَدَّرْنَا بَيْنَكُمُ الْمَوْتَ وَمَا نَحْنُ بِمَسْبُوقِينَ
56:64	4	naḥnu	(are) We	 أَأَنْتُمْ تَزْرَعُونَهُ أَمْ نَحْنُ الزَّارِعُونَ
56:67	2	naḥnu	we	 بَلْ نَحْنُ مَحْرُومُونَ
56:69	6	naḥnu	We	 أَأَنْتُمْ أَنْزَلْتُمُوهُ مِنَ الْمُزْنِ أَمْ نَحْنُ الْمُنْزِلُونَ
56:72	5	naḥnu	We	 أَأَنْتُمْ أَنْشَأْتُمْ شَجَرَتَهَا أَمْ نَحْنُ الْمُنْشِئُونَ
56:73	1	naḥnu	We	 نَحْنُ جَعَلْنَاهَا تَذْكِرَةً وَمَتَاعًا لِلْمُقْوِينَ
56:85	1	wanaḥnu	And We	 وَنَحْنُ أَقْرَبُ إِلَيْهِ مِنْكُمْ وَلَٰكِنْ لَا تُبْصِرُونَ
61:14	19	naḥnu	We	 قَالَ الْحَوَارِيُّونَ نَحْنُ أَنْصَارُ اللَّهِ
68:27	2	naḥnu	We	 بَلْ نَحْنُ مَحْرُومُونَ
70:41	7	naḥnu	We	 عَلَىٰ أَنْ نُبَدِّلَ خَيْرًا مِنْهُمْ وَمَا نَحْنُ بِمَسْبُوقِينَ
76:23	2	naḥnu	[We]	 إِنَّا نَحْنُ نَزَّلْنَا عَلَيْكَ الْقُرْآنَ تَنْزِيلًا
76:28	1	naḥnu	We	 نَحْنُ خَلَقْنَاهُمْ وَشَدَدْنَا أَسْرَهُمْ وَإِذَا شِئْنَا بَدَّلْنَا أَمْثَالَهُمْ تَبْدِيلًا
