surah:ayah	position	word	meaning	ayah_link
28:61	2	waʿadnāhu	We have promised him	 أَفَمَنْ وَعَدْنَاهُ وَعْدًا حَسَنًا فَهُوَ لَاقِيهِ كَمَنْ مَتَّعْنَاهُ مَتَاعَ الْحَيَاةِ الدُّنْيَا
33:12	9	waʿadanā	Allah promised us	 وَإِذْ يَقُولُ الْمُنَافِقُونَ وَالَّذِينَ فِي قُلُوبِهِمْ مَرَضٌ مَا وَعَدَنَا اللَّهُ وَرَسُولُهُ إِلَّا غُرُورًا
33:22	8	waʿadanā	Allah promised us	 قَالُوا هَٰذَا مَا وَعَدَنَا اللَّهُ وَرَسُولُهُ
35:40	28	yaʿidu	promise	 بَلْ إِنْ يَعِدُ الظَّالِمُونَ بَعْضُهُمْ بَعْضًا إِلَّا غُرُورًا
36:52	9	waʿada	(had) promised	 هَٰذَا مَا وَعَدَ الرَّحْمَٰنُ وَصَدَقَ الْمُرْسَلُونَ
36:63	5	tūʿadūna	promised	 هَٰذِهِ جَهَنَّمُ الَّتِي كُنْتُمْ تُوعَدُونَ
38:53	3	tūʿadūna	you are promised	 هَٰذَا مَا تُوعَدُونَ لِيَوْمِ الْحِسَابِ
40:8	6	waʿadttahum	You have promised them	 رَبَّنَا وَأَدْخِلْهُمْ جَنَّاتِ عَدْنٍ الَّتِي وَعَدْتَهُمْ
40:28	31	yaʿidukum	he threatens you	 وَإِنْ يَكُ صَادِقًا يُصِبْكُمْ بَعْضُ الَّذِي يَعِدُكُمْ
40:77	10	naʿiduhum	We have promised them	 فَإِمَّا نُرِيَنَّكَ بَعْضَ الَّذِي نَعِدُهُمْ أَوْ نَتَوَفَّيَنَّكَ فَإِلَيْنَا يُرْجَعُونَ
41:30	19	tūʿadūna	promised	 أَلَّا تَخَافُوا وَلَا تَحْزَنُوا وَأَبْشِرُوا بِالْجَنَّةِ الَّتِي كُنْتُمْ تُوعَدُونَ
43:42	4	waʿadnāhum	We have promised them	 أَوْ نُرِيَنَّكَ الَّذِي وَعَدْنَاهُمْ فَإِنَّا عَلَيْهِمْ مُقْتَدِرُونَ
43:83	8	yūʿadūna	they are promised	 فَذَرْهُمْ يَخُوضُوا وَيَلْعَبُوا حَتَّىٰ يُلَاقُوا يَوْمَهُمُ الَّذِي يُوعَدُونَ
46:16	18	yūʿadūna	promised	 وَعْدَ الصِّدْقِ الَّذِي كَانُوا يُوعَدُونَ
46:17	6	ataʿidāninī	Do you promise me	 وَالَّذِي قَالَ لِوَالِدَيْهِ أُفٍّ لَكُمَا أَتَعِدَانِنِي أَنْ أُخْرَجَ
46:22	8	taʿidunā	you threaten us	 فَأْتِنَا بِمَا تَعِدُنَا إِنْ كُنْتَ مِنَ الصَّادِقِينَ
46:35	15	yūʿadūna	they were promised	 كَأَنَّهُمْ يَوْمَ يَرَوْنَ مَا يُوعَدُونَ لَمْ يَلْبَثُوا إِلَّا سَاعَةً مِنْ نَهَارٍ
47:15	4	wuʿida	is promised	 مَثَلُ الْجَنَّةِ الَّتِي وُعِدَ الْمُتَّقُونَ فِيهَا أَنْهَارٌ مِنْ مَاءٍ غَيْرِ آسِنٍ
48:20	1	waʿadakumu	Allah has promised you	 وَعَدَكُمُ اللَّهُ مَغَانِمَ كَثِيرَةً تَأْخُذُونَهَا فَعَجَّلَ لَكُمْ هَٰذِهِ
48:29	45	waʿada	Allah has promised	 وَعَدَ اللَّهُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ مِنْهُمْ مَغْفِرَةً وَأَجْرًا عَظِيمًا
50:32	3	tūʿadūna	you were promised	 هَٰذَا مَا تُوعَدُونَ لِكُلِّ أَوَّابٍ حَفِيظٍ
51:5	2	tūʿadūna	you are promised	 إِنَّمَا تُوعَدُونَ لَصَادِقٌ
51:22	5	tūʿadūna	you are promised	 وَفِي السَّمَاءِ رِزْقُكُمْ وَمَا تُوعَدُونَ
51:60	7	yūʿadūna	they are promised	 فَوَيْلٌ لِلَّذِينَ كَفَرُوا مِنْ يَوْمِهِمُ الَّذِي يُوعَدُونَ
57:10	31	waʿada	Allah has promised	 وَكُلًّا وَعَدَ اللَّهُ الْحُسْنَىٰ وَاللَّهُ بِمَا تَعْمَلُونَ خَبِيرٌ
70:42	8	yūʿadūna	they are promised	 فَذَرْهُمْ يَخُوضُوا وَيَلْعَبُوا حَتَّىٰ يُلَاقُوا يَوْمَهُمُ الَّذِي يُوعَدُونَ
70:44	9	yūʿadūna	promised	 تَرْهَقُهُمْ ذِلَّةٌ ذَٰلِكَ الْيَوْمُ الَّذِي كَانُوا يُوعَدُونَ
72:24	5	yūʿadūna	they are promised	 إِذَا رَأَوْا مَا يُوعَدُونَ فَسَيَعْلَمُونَ مَنْ أَضْعَفُ نَاصِرًا
72:25	6	tūʿadūna	you are promised	 قُلْ إِنْ أَدْرِي أَقَرِيبٌ مَا تُوعَدُونَ أَمْ يَجْعَلُ لَهُ رَبِّي أَمَدًا
77:7	2	tūʿadūna	you are promised	 إِنَّمَا تُوعَدُونَ لَوَاقِعٌ
2:51	2	wāʿadnā	We appointed	 وَإِذْ وَاعَدْنَا مُوسَىٰ أَرْبَعِينَ لَيْلَةً ثُمَّ اتَّخَذْتُمُ الْعِجْلَ مِنْ بَعْدِهِ
2:235	20	tuwāʿidūhunna	promise them (widows)	 وَلَٰكِنْ لَا تُوَاعِدُوهُنَّ سِرًّا إِلَّا أَنْ تَقُولُوا قَوْلًا مَعْرُوفًا
7:142	1	wawāʿadnā	And We appointed	 وَوَاعَدْنَا مُوسَىٰ ثَلَاثِينَ لَيْلَةً وَأَتْمَمْنَاهَا بِعَشْرٍ
20:80	7	wawāʿadnākum	and We made a covenant with you	 قَدْ أَنْجَيْنَاكُمْ مِنْ عَدُوِّكُمْ وَوَاعَدْنَاكُمْ جَانِبَ الطُّورِ الْأَيْمَنَ
7:86	5	tūʿidūna	threatening	 وَلَا تَقْعُدُوا بِكُلِّ صِرَاطٍ تُوعِدُونَ
8:42	12	tawāʿadttum	you (had) made an appointment	 وَلَوْ تَوَاعَدْتُمْ لَاخْتَلَفْتُمْ فِي الْمِيعَادِ
11:17	25	mawʿiduhu	(will be) his promised (meeting) place	 وَمَنْ يَكْفُرْ بِهِ مِنَ الْأَحْزَابِ فَالنَّارُ مَوْعِدُهُ
11:81	25	mawʿidahumu	their appointed time	 إِنَّ مَوْعِدَهُمُ الصُّبْحُ أَلَيْسَ الصُّبْحُ بِقَرِيبٍ
15:43	3	lamawʿiduhum	(is) surely the promised place for them	 وَإِنَّ جَهَنَّمَ لَمَوْعِدُهُمْ أَجْمَعِينَ
18:48	16	mawʿidan	an appointment	 بَلْ زَعَمْتُمْ أَلَّنْ نَجْعَلَ لَكُمْ مَوْعِدًا
18:58	14	mawʿidun	(is) an appointment	 بَلْ لَهُمْ مَوْعِدٌ لَنْ يَجِدُوا مِنْ دُونِهِ مَوْئِلًا
18:59	8	mawʿidan	an appointed time	 وَتِلْكَ الْقُرَىٰ أَهْلَكْنَاهُمْ لَمَّا ظَلَمُوا وَجَعَلْنَا لِمَهْلِكِهِمْ مَوْعِدًا
20:58	7	mawʿidan	an appointment	 فَاجْعَلْ بَيْنَنَا وَبَيْنَكَ مَوْعِدًا لَا نُخْلِفُهُ نَحْنُ وَلَا أَنْتَ
20:59	2	mawʿidukum	Your appointment	 قَالَ مَوْعِدُكُمْ يَوْمُ الزِّينَةِ وَأَنْ يُحْشَرَ النَّاسُ ضُحًى
20:86	26	mawʿidī	(the) promise to me	 أَمْ أَرَدْتُمْ أَنْ يَحِلَّ عَلَيْكُمْ غَضَبٌ مِنْ رَبِّكُمْ فَأَخْلَفْتُمْ مَوْعِدِي
20:87	4	mawʿidaka	promise to you	 قَالُوا مَا أَخْلَفْنَا مَوْعِدَكَ بِمَلْكِنَا
20:97	13	mawʿidan	(is) an appointment	 وَإِنَّ لَكَ مَوْعِدًا لَنْ تُخْلَفَهُ
54:46	3	mawʿiduhum	(is) their promised time	 بَلِ السَّاعَةُ مَوْعِدُهُمْ وَالسَّاعَةُ أَدْهَىٰ وَأَمَرُّ
9:114	8	mawʿidatin	(of) a promise	 وَمَا كَانَ اسْتِغْفَارُ إِبْرَاهِيمَ لِأَبِيهِ إِلَّا عَنْ مَوْعِدَةٍ وَعَدَهَا إِيَّاهُ
3:9	13	l-mīʿāda	the Promise	 رَبَّنَا إِنَّكَ جَامِعُ النَّاسِ لِيَوْمٍ لَا رَيْبَ فِيهِ إِنَّ اللَّهَ لَا يُخْلِفُ الْمِيعَادَ
3:194	14	l-mīʿāda	the promise	 وَلَا تُخْزِنَا يَوْمَ الْقِيَامَةِ إِنَّكَ لَا تُخْلِفُ الْمِيعَادَ
8:42	15	l-mīʿādi	the appointment	 وَلَوْ تَوَاعَدْتُمْ لَاخْتَلَفْتُمْ فِي الْمِيعَادِ
13:31	51	l-mīʿāda	(in) the Promise	 إِنَّ اللَّهَ لَا يُخْلِفُ الْمِيعَادَ
34:30	3	mīʿādu	(is the) appointment	 قُلْ لَكُمْ مِيعَادُ يَوْمٍ لَا تَسْتَأْخِرُونَ عَنْهُ سَاعَةً وَلَا تَسْتَقْدِمُونَ
39:20	20	l-mīʿāda	(in His) promise	 وَعْدَ اللَّهِ لَا يُخْلِفُ اللَّهُ الْمِيعَادَ
3:152	4	waʿdahu	His promise	 وَلَقَدْ صَدَقَكُمُ اللَّهُ وَعْدَهُ إِذْ تَحُسُّونَهُمْ بِإِذْنِهِ
4:122	14	waʿda	A Promise	 وَعْدَ اللَّهِ حَقًّا وَمَنْ أَصْدَقُ مِنَ اللَّهِ قِيلًا
9:111	17	waʿdan	A promise	 وَعْدًا عَلَيْهِ حَقًّا فِي التَّوْرَاةِ وَالْإِنْجِيلِ وَالْقُرْآنِ
10:4	4	waʿda	Promise	 إِلَيْهِ مَرْجِعُكُمْ جَمِيعًا وَعْدَ اللَّهِ حَقًّا
10:48	4	l-waʿdu	the promise (be fulfilled)	 وَيَقُولُونَ مَتَىٰ هَٰذَا الْوَعْدُ إِنْ كُنْتُمْ صَادِقِينَ
10:55	10	waʿda	(the) Promise of Allah	 أَلَا إِنَّ لِلَّهِ مَا فِي السَّمَاوَاتِ وَالْأَرْضِ أَلَا إِنَّ وَعْدَ اللَّهِ حَقٌّ وَلَٰكِنَّ أَكْثَرَهُمْ لَا يَعْلَمُونَ
11:45	11	waʿdaka	Your promise	 فَقَالَ رَبِّ إِنَّ ابْنِي مِنْ أَهْلِي وَإِنَّ وَعْدَكَ الْحَقُّ
11:65	9	waʿdun	(is) a promise	 فَقَالَ تَمَتَّعُوا فِي دَارِكُمْ ثَلَاثَةَ أَيَّامٍ ذَٰلِكَ وَعْدٌ غَيْرُ مَكْذُوبٍ
13:31	45	waʿdu	(the) promise	 أَوْ تَحُلُّ قَرِيبًا مِنْ دَارِهِمْ حَتَّىٰ يَأْتِيَ وَعْدُ اللَّهِ
14:22	9	waʿda	a promise	 وَقَالَ الشَّيْطَانُ لَمَّا قُضِيَ الْأَمْرُ إِنَّ اللَّهَ وَعَدَكُمْ وَعْدَ الْحَقِّ
14:47	5	waʿdihi	(to) keep His Promise	 فَلَا تَحْسَبَنَّ اللَّهَ مُخْلِفَ وَعْدِهِ رُسُلَهُ
16:38	11	waʿdan	(it is) a promise	 بَلَىٰ وَعْدًا عَلَيْهِ حَقًّا وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يَعْلَمُونَ
17:5	3	waʿdu	(the) promise	 فَإِذَا جَاءَ وَعْدُ أُولَاهُمَا بَعَثْنَا عَلَيْكُمْ عِبَادًا لَنَا أُولِي بَأْسٍ شَدِيدٍ
17:5	16	waʿdan	a promise	 فَجَاسُوا خِلَالَ الدِّيَارِ وَكَانَ وَعْدًا مَفْعُولًا
17:7	10	waʿdu	promise	 فَإِذَا جَاءَ وَعْدُ الْآخِرَةِ لِيَسُوءُوا وُجُوهَكُمْ وَلِيَدْخُلُوا الْمَسْجِدَ
17:104	10	waʿdu	(the) promise	 اسْكُنُوا الْأَرْضَ فَإِذَا جَاءَ وَعْدُ الْآخِرَةِ جِئْنَا بِكُمْ لَفِيفًا
17:108	6	waʿdu	(the) promise	 وَيَقُولُونَ سُبْحَانَ رَبِّنَا إِنْ كَانَ وَعْدُ رَبِّنَا لَمَفْعُولًا
18:21	6	waʿda	(the) Promise	 وَكَذَٰلِكَ أَعْثَرْنَا عَلَيْهِمْ لِيَعْلَمُوا أَنَّ وَعْدَ اللَّهِ حَقٌّ
18:98	8	waʿdu	(the) Promise	 قَالَ هَٰذَا رَحْمَةٌ مِنْ رَبِّي فَإِذَا جَاءَ وَعْدُ رَبِّي جَعَلَهُ دَكَّاءَ
18:98	13	waʿdu	(the) Promise	 وَكَانَ وَعْدُ رَبِّي حَقًّا
19:54	8	l-waʿdi	(to his) promise	 إِنَّهُ كَانَ صَادِقَ الْوَعْدِ وَكَانَ رَسُولًا نَبِيًّا
19:61	10	waʿduhu	His promise	 إِنَّهُ كَانَ وَعْدُهُ مَأْتِيًّا
20:86	12	waʿdan	a promise	 قَالَ يَا قَوْمِ أَلَمْ يَعِدْكُمْ رَبُّكُمْ وَعْدًا حَسَنًا
21:9	3	l-waʿda	the promise	 ثُمَّ صَدَقْنَاهُمُ الْوَعْدَ فَأَنْجَيْنَاهُمْ وَمَنْ نَشَاءُ وَأَهْلَكْنَا الْمُسْرِفِينَ
21:38	4	l-waʿdu	promise	 وَيَقُولُونَ مَتَىٰ هَٰذَا الْوَعْدُ إِنْ كُنْتُمْ صَادِقِينَ
21:97	2	l-waʿdu	the promise	 وَاقْتَرَبَ الْوَعْدُ الْحَقُّ فَإِذَا هِيَ شَاخِصَةٌ أَبْصَارُ الَّذِينَ كَفَرُوا
21:104	12	waʿdan	a promise	 كَمَا بَدَأْنَا أَوَّلَ خَلْقٍ نُعِيدُهُ وَعْدًا عَلَيْنَا إِنَّا كُنَّا فَاعِلِينَ
22:47	6	waʿdahu	(in) His Promise	 وَيَسْتَعْجِلُونَكَ بِالْعَذَابِ وَلَنْ يُخْلِفَ اللَّهُ وَعْدَهُ
25:16	9	waʿdan	a promise	 لَهُمْ فِيهَا مَا يَشَاءُونَ خَالِدِينَ كَانَ عَلَىٰ رَبِّكَ وَعْدًا مَسْئُولًا
27:71	4	l-waʿdu	promise (be fulfilled)	 وَيَقُولُونَ مَتَىٰ هَٰذَا الْوَعْدُ إِنْ كُنْتُمْ صَادِقِينَ
28:13	11	waʿda	the Promise of Allah	 فَرَدَدْنَاهُ إِلَىٰ أُمِّهِ كَيْ تَقَرَّ عَيْنُهَا وَلَا تَحْزَنَ وَلِتَعْلَمَ أَنَّ وَعْدَ اللَّهِ حَقٌّ
28:61	3	waʿdan	a promise	 أَفَمَنْ وَعَدْنَاهُ وَعْدًا حَسَنًا فَهُوَ لَاقِيهِ كَمَنْ مَتَّعْنَاهُ مَتَاعَ الْحَيَاةِ الدُّنْيَا
30:6	1	waʿda	(It is the) Promise	 وَعْدَ اللَّهِ لَا يُخْلِفُ اللَّهُ وَعْدَهُ وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يَعْلَمُونَ
30:6	6	waʿdahu	(in) His promise	 وَعْدَ اللَّهِ لَا يُخْلِفُ اللَّهُ وَعْدَهُ وَلَٰكِنَّ أَكْثَرَ النَّاسِ لَا يَعْلَمُونَ
30:60	3	waʿda	(the) Promise	 فَاصْبِرْ إِنَّ وَعْدَ اللَّهِ حَقٌّ وَلَا يَسْتَخِفَّنَّكَ الَّذِينَ لَا يُوقِنُونَ
31:9	3	waʿda	(The) Promise of Allah	 خَالِدِينَ فِيهَا وَعْدَ اللَّهِ حَقًّا وَهُوَ الْعَزِيزُ الْحَكِيمُ
31:33	20	waʿda	(the) Promise	 إِنَّ وَعْدَ اللَّهِ حَقٌّ فَلَا تَغُرَّنَّكُمُ الْحَيَاةُ الدُّنْيَا
34:29	4	l-waʿdu	promise	 وَيَقُولُونَ مَتَىٰ هَٰذَا الْوَعْدُ إِنْ كُنْتُمْ صَادِقِينَ
35:5	4	waʿda	(the) promise	 يَا أَيُّهَا النَّاسُ إِنَّ وَعْدَ اللَّهِ حَقٌّ فَلَا تَغُرَّنَّكُمُ الْحَيَاةُ الدُّنْيَا
36:48	4	l-waʿdu	promise	 وَيَقُولُونَ مَتَىٰ هَٰذَا الْوَعْدُ إِنْ كُنْتُمْ صَادِقِينَ
39:20	15	waʿda	(The) Promise	 تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ وَعْدَ اللَّهِ لَا يُخْلِفُ اللَّهُ الْمِيعَادَ
39:74	6	waʿdahu	His promise	 وَقَالُوا الْحَمْدُ لِلَّهِ الَّذِي صَدَقَنَا وَعْدَهُ وَأَوْرَثَنَا الْأَرْضَ
40:55	3	waʿda	(the) Promise of Allah	 فَاصْبِرْ إِنَّ وَعْدَ اللَّهِ حَقٌّ وَاسْتَغْفِرْ لِذَنْبِكَ
40:77	3	waʿda	(the) Promise	 فَاصْبِرْ إِنَّ وَعْدَ اللَّهِ حَقٌّ
45:32	4	waʿda	(the) Promise	 وَإِذَا قِيلَ إِنَّ وَعْدَ اللَّهِ حَقٌّ وَالسَّاعَةُ
46:16	14	waʿda	A promise	 وَنَتَجَاوَزُ عَنْ سَيِّئَاتِهِمْ فِي أَصْحَابِ الْجَنَّةِ وَعْدَ الصِّدْقِ
46:17	20	waʿda	(the) Promise	 وَهُمَا يَسْتَغِيثَانِ اللَّهَ وَيْلَكَ آمِنْ إِنَّ وَعْدَ اللَّهِ حَقٌّ
67:25	4	l-waʿdu	promise	 وَيَقُولُونَ مَتَىٰ هَٰذَا الْوَعْدُ إِنْ كُنْتُمْ صَادِقِينَ
73:18	5	waʿduhu	His Promise	 السَّمَاءُ مُنْفَطِرٌ بِهِ كَانَ وَعْدُهُ مَفْعُولًا
14:14	10	waʿīdi	My Threat	 ذَٰلِكَ لِمَنْ خَافَ مَقَامِي وَخَافَ وَعِيدِ
20:113	8	l-waʿīdi	the warnings	 وَكَذَٰلِكَ أَنْزَلْنَاهُ قُرْآنًا عَرَبِيًّا وَصَرَّفْنَا فِيهِ مِنَ الْوَعِيدِ
50:14	9	waʿīdi	My Threat	 كُلٌّ كَذَّبَ الرُّسُلَ فَحَقَّ وَعِيدِ
50:20	6	l-waʿīdi	(of) the Warning	 وَنُفِخَ فِي الصُّورِ ذَٰلِكَ يَوْمُ الْوَعِيدِ
50:28	8	bil-waʿīdi	the Warning	 قَالَ لَا تَخْتَصِمُوا لَدَيَّ وَقَدْ قَدَّمْتُ إِلَيْكُمْ بِالْوَعِيدِ
50:45	13	waʿīdi	My threat	 وَمَا أَنْتَ عَلَيْهِمْ بِجَبَّارٍ فَذَكِّرْ بِالْقُرْآنِ مَنْ يَخَافُ وَعِيدِ
85:2	2	l-mawʿūdi	Promised	 وَالْيَوْمِ الْمَوْعُودِ
