surah:ayah	position	word	meaning	ayah_link
61:9	13	kariha	dislike (it)	 لِيُظْهِرَهُ عَلَى الدِّينِ كُلِّهِ وَلَوْ كَرِهَ الْمُشْرِكُونَ
49:7	21	wakarraha	and has made hateful	 وَكَرَّهَ إِلَيْكُمُ الْكُفْرَ وَالْفُسُوقَ وَالْعِصْيَانَ
10:99	11	tuk'rihu	compel	 أَفَأَنْتَ تُكْرِهُ النَّاسَ حَتَّىٰ يَكُونُوا مُؤْمِنِينَ
16:106	9	uk'riha	is forced	 إِلَّا مَنْ أُكْرِهَ وَقَلْبُهُ مُطْمَئِنٌّ بِالْإِيمَانِ
20:73	8	akrahtanā	you compelled us	 إِنَّا آمَنَّا بِرَبِّنَا لِيَغْفِرَ لَنَا خَطَايَانَا وَمَا أَكْرَهْتَنَا عَلَيْهِ مِنَ السِّحْرِ
24:33	29	tuk'rihū	compel	 وَلَا تُكْرِهُوا فَتَيَاتِكُمْ عَلَى الْبِغَاءِ إِنْ أَرَدْنَ تَحَصُّنًا
24:33	41	yuk'rihhunna	compels them	 وَمَنْ يُكْرِهْهُنَّ فَإِنَّ اللَّهَ مِنْ بَعْدِ إِكْرَاهِهِنَّ غَفُورٌ رَحِيمٌ
3:83	12	wakarhan	or unwillingly	 وَلَهُ أَسْلَمَ مَنْ فِي السَّمَاوَاتِ وَالْأَرْضِ طَوْعًا وَكَرْهًا
4:19	10	karhan	(by) force	 يَا أَيُّهَا الَّذِينَ آمَنُوا لَا يَحِلُّ لَكُمْ أَنْ تَرِثُوا النِّسَاءَ كَرْهًا
9:53	5	karhan	unwillingly	 قُلْ أَنْفِقُوا طَوْعًا أَوْ كَرْهًا لَنْ يُتَقَبَّلَ مِنْكُمْ
13:15	8	wakarhan	or unwillingly	 وَلِلَّهِ يَسْجُدُ مَنْ فِي السَّمَاوَاتِ وَالْأَرْضِ طَوْعًا وَكَرْهًا
41:11	13	karhan	unwillingly	 فَقَالَ لَهَا وَلِلْأَرْضِ ائْتِيَا طَوْعًا أَوْ كَرْهًا
2:216	5	kur'hun	(is) hateful	 كُتِبَ عَلَيْكُمُ الْقِتَالُ وَهُوَ كُرْهٌ لَكُمْ
46:15	7	kur'han	(with) hardship	 وَوَصَّيْنَا الْإِنْسَانَ بِوَالِدَيْهِ إِحْسَانًا حَمَلَتْهُ أُمُّهُ كُرْهًا
46:15	9	kur'han	(with) hardship	 وَوَضَعَتْهُ كُرْهًا
7:88	21	kārihīna	(the) ones who hate (it)	 أَوْ لَتَعُودُنَّ فِي مِلَّتِنَا قَالَ أَوَلَوْ كُنَّا كَارِهِينَ
8:5	11	lakārihūna	certainly disliked	 وَإِنَّ فَرِيقًا مِنَ الْمُؤْمِنِينَ لَكَارِهُونَ
9:48	16	kārihūna	disliked (it)	 حَتَّىٰ جَاءَ الْحَقُّ وَظَهَرَ أَمْرُ اللَّهِ وَهُمْ كَارِهُونَ
9:54	22	kārihūna	(are) unwilling	 وَلَا يُنْفِقُونَ إِلَّا وَهُمْ كَارِهُونَ
11:28	19	kārihūna	averse to it	 أَنُلْزِمُكُمُوهَا وَأَنْتُمْ لَهَا كَارِهُونَ
23:70	10	kārihūna	(are) averse	 بَلْ جَاءَهُمْ بِالْحَقِّ وَأَكْثَرُهُمْ لِلْحَقِّ كَارِهُونَ
43:78	7	kārihūna	(are) averse	 لَقَدْ جِئْنَاكُمْ بِالْحَقِّ وَلَٰكِنَّ أَكْثَرَكُمْ لِلْحَقِّ كَارِهُونَ
17:38	7	makrūhan	hateful	 كُلُّ ذَٰلِكَ كَانَ سَيِّئُهُ عِنْدَ رَبِّكَ مَكْرُوهًا
2:256	2	ik'rāha	compulsion	 لَا إِكْرَاهَ فِي الدِّينِ قَدْ تَبَيَّنَ الرُّشْدُ مِنَ الْغَيِّ
24:33	46	ik'rāhihinna	their compulsion	 وَمَنْ يُكْرِهْهُنَّ فَإِنَّ اللَّهَ مِنْ بَعْدِ إِكْرَاهِهِنَّ غَفُورٌ رَحِيمٌ
