surah:ayah	position	word	meaning	ayah_link
24:57	2	taḥsabanna	think	 لَا تَحْسَبَنَّ الَّذِينَ كَفَرُوا مُعْجِزِينَ فِي الْأَرْضِ
25:44	2	taḥsabu	do you think	 أَمْ تَحْسَبُ أَنَّ أَكْثَرَهُمْ يَسْمَعُونَ أَوْ يَعْقِلُونَ
27:44	7	ḥasibathu	she thought it	 فَلَمَّا رَأَتْهُ حَسِبَتْهُ لُجَّةً وَكَشَفَتْ عَنْ سَاقَيْهَا
27:88	3	taḥsabuhā	thinking them	 وَتَرَى الْجِبَالَ تَحْسَبُهَا جَامِدَةً وَهِيَ تَمُرُّ مَرَّ السَّحَابِ
29:2	1	aḥasiba	Do think	 أَحَسِبَ النَّاسُ أَنْ يُتْرَكُوا أَنْ يَقُولُوا آمَنَّا وَهُمْ لَا يُفْتَنُونَ
29:4	2	ḥasiba	think	 أَمْ حَسِبَ الَّذِينَ يَعْمَلُونَ السَّيِّئَاتِ أَنْ يَسْبِقُونَا
33:20	1	yaḥsabūna	They think	 يَحْسَبُونَ الْأَحْزَابَ لَمْ يَذْهَبُوا
43:37	5	wayaḥsabūna	and they think	 وَإِنَّهُمْ لَيَصُدُّونَهُمْ عَنِ السَّبِيلِ وَيَحْسَبُونَ أَنَّهُمْ مُهْتَدُونَ
43:80	2	yaḥsabūna	(do) they think	 أَمْ يَحْسَبُونَ أَنَّا لَا نَسْمَعُ سِرَّهُمْ وَنَجْوَاهُمْ
45:21	2	ḥasiba	think	 أَمْ حَسِبَ الَّذِينَ اجْتَرَحُوا السَّيِّئَاتِ أَنْ نَجْعَلَهُمْ كَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ سَوَاءً
47:29	2	ḥasiba	think	 أَمْ حَسِبَ الَّذِينَ فِي قُلُوبِهِمْ مَرَضٌ أَنْ لَنْ يُخْرِجَ اللَّهُ أَضْغَانَهُمْ
58:18	10	wayaḥsabūna	And they think	 فَيَحْلِفُونَ لَهُ كَمَا يَحْلِفُونَ لَكُمْ وَيَحْسَبُونَ أَنَّهُمْ عَلَىٰ شَيْءٍ
59:14	15	taḥsabuhum	You think they	 بَأْسُهُمْ بَيْنَهُمْ شَدِيدٌ تَحْسَبُهُمْ جَمِيعًا وَقُلُوبُهُمْ شَتَّىٰ
63:4	12	yaḥsabūna	They think	 يَحْسَبُونَ كُلَّ صَيْحَةٍ عَلَيْهِمْ هُمُ الْعَدُوُّ فَاحْذَرْهُمْ
75:3	1	ayaḥsabu	Does think	 أَيَحْسَبُ الْإِنْسَانُ أَلَّنْ نَجْمَعَ عِظَامَهُ
75:36	1	ayaḥsabu	Does think	 أَيَحْسَبُ الْإِنْسَانُ أَنْ يُتْرَكَ سُدًى
76:19	7	ḥasib'tahum	you would think them	 وَيَطُوفُ عَلَيْهِمْ وِلْدَانٌ مُخَلَّدُونَ إِذَا رَأَيْتَهُمْ حَسِبْتَهُمْ لُؤْلُؤًا مَنْثُورًا
90:5	1	ayaḥsabu	Does he think	 أَيَحْسَبُ أَنْ لَنْ يَقْدِرَ عَلَيْهِ أَحَدٌ
90:7	1	ayaḥsabu	Does he think	 أَيَحْسَبُ أَنْ لَمْ يَرَهُ أَحَدٌ
104:3	1	yaḥsabu	Thinking	 يَحْسَبُ أَنَّ مَالَهُ أَخْلَدَهُ
2:284	15	yuḥāsib'kum	will call you to account	 وَإِنْ تُبْدُوا مَا فِي أَنْفُسِكُمْ أَوْ تُخْفُوهُ يُحَاسِبْكُمْ بِهِ اللَّهُ
65:8	9	faḥāsabnāhā	so We took it to account	 وَكَأَيِّنْ مِنْ قَرْيَةٍ عَتَتْ عَنْ أَمْرِ رَبِّهَا وَرُسُلِهِ فَحَاسَبْنَاهَا حِسَابًا شَدِيدًا
84:8	2	yuḥāsabu	his account will be taken	 فَسَوْفَ يُحَاسَبُ حِسَابًا يَسِيرًا
39:47	25	yaḥtasibūna	taken into account	 وَبَدَا لَهُمْ مِنَ اللَّهِ مَا لَمْ يَكُونُوا يَحْتَسِبُونَ
59:2	28	yaḥtasibū	they expected	 فَأَتَاهُمُ اللَّهُ مِنْ حَيْثُ لَمْ يَحْتَسِبُوا
65:3	5	yaḥtasibu	he thinks	 وَيَرْزُقْهُ مِنْ حَيْثُ لَا يَحْتَسِبُ
2:206	9	faḥasbuhu	Then enough for him	 وَإِذَا قِيلَ لَهُ اتَّقِ اللَّهَ أَخَذَتْهُ الْعِزَّةُ بِالْإِثْمِ فَحَسْبُهُ جَهَنَّمُ
3:173	14	ḥasbunā	Sufficient for us	 فَزَادَهُمْ إِيمَانًا وَقَالُوا حَسْبُنَا اللَّهُ وَنِعْمَ الْوَكِيلُ
5:104	12	ḥasbunā	Sufficient for us	 قَالُوا حَسْبُنَا مَا وَجَدْنَا عَلَيْهِ آبَاءَنَا
8:62	6	ḥasbaka	is sufficient for you	 وَإِنْ يُرِيدُوا أَنْ يَخْدَعُوكَ فَإِنَّ حَسْبَكَ اللَّهُ
8:64	3	ḥasbuka	Sufficient for you	 يَا أَيُّهَا النَّبِيُّ حَسْبُكَ اللَّهُ وَمَنِ اتَّبَعَكَ مِنَ الْمُؤْمِنِينَ
9:59	9	ḥasbunā	Sufficient for us	 وَقَالُوا حَسْبُنَا اللَّهُ سَيُؤْتِينَا اللَّهُ مِنْ فَضْلِهِ وَرَسُولُهُ
9:68	11	ḥasbuhum	sufficient for them	 وَعَدَ اللَّهُ الْمُنَافِقِينَ وَالْمُنَافِقَاتِ وَالْكُفَّارَ نَارَ جَهَنَّمَ خَالِدِينَ فِيهَا هِيَ حَسْبُهُمْ
9:129	4	ḥasbiya	Sufficient for me	 فَإِنْ تَوَلَّوْا فَقُلْ حَسْبِيَ اللَّهُ لَا إِلَٰهَ إِلَّا هُوَ عَلَيْهِ تَوَكَّلْتُ
39:38	32	ḥasbiya	Sufficient (is) Allah for me	 قُلْ حَسْبِيَ اللَّهُ عَلَيْهِ يَتَوَكَّلُ الْمُتَوَكِّلُونَ
58:8	34	ḥasbuhum	Sufficient (for) them	 حَسْبُهُمْ جَهَنَّمُ يَصْلَوْنَهَا فَبِئْسَ الْمَصِيرُ
65:3	11	ḥasbuhu	(is) sufficient for him	 وَمَنْ يَتَوَكَّلْ عَلَى اللَّهِ فَهُوَ حَسْبُهُ
6:96	8	ḥus'bānan	(for) reckoning	 فَالِقُ الْإِصْبَاحِ وَجَعَلَ اللَّيْلَ سَكَنًا وَالشَّمْسَ وَالْقَمَرَ حُسْبَانًا
18:40	10	ḥus'bānan	a calamity	 فَعَسَىٰ رَبِّي أَنْ يُؤْتِيَنِ خَيْرًا مِنْ جَنَّتِكَ وَيُرْسِلَ عَلَيْهَا حُسْبَانًا مِنَ السَّمَاءِ
55:5	3	biḥus'bānin	by (precise) calculation	 الشَّمْسُ وَالْقَمَرُ بِحُسْبَانٍ
4:6	37	ḥasīban	(as) a Reckoner	 وَكَفَىٰ بِاللَّهِ حَسِيبًا
4:86	15	ḥasīban	an Accountant	 إِنَّ اللَّهَ كَانَ عَلَىٰ كُلِّ شَيْءٍ حَسِيبًا
17:14	7	ḥasīban	(as) accountant	 اقْرَأْ كِتَابَكَ كَفَىٰ بِنَفْسِكَ الْيَوْمَ عَلَيْكَ حَسِيبًا
33:39	13	ḥasīban	(as) a Reckoner	 وَلَا يَخْشَوْنَ أَحَدًا إِلَّا اللَّهَ وَكَفَىٰ بِاللَّهِ حَسِيبًا
6:62	12	l-ḥāsibīna	(of) the Reckoners	 أَلَا لَهُ الْحُكْمُ وَهُوَ أَسْرَعُ الْحَاسِبِينَ
21:47	20	ḥāsibīna	(as) Reckoners	 وَإِنْ كَانَ مِثْقَالَ حَبَّةٍ مِنْ خَرْدَلٍ أَتَيْنَا بِهَا وَكَفَىٰ بِنَا حَاسِبِينَ
2:202	8	l-ḥisābi	(in taking) account	 أُولَٰئِكَ لَهُمْ نَصِيبٌ مِمَّا كَسَبُوا وَاللَّهُ سَرِيعُ الْحِسَابِ
2:212	20	ḥisābin	measure	 وَاللَّهُ يَرْزُقُ مَنْ يَشَاءُ بِغَيْرِ حِسَابٍ
3:19	26	l-ḥisābi	(in taking) account	 وَمَنْ يَكْفُرْ بِآيَاتِ اللَّهِ فَإِنَّ اللَّهَ سَرِيعُ الْحِسَابِ
3:27	21	ḥisābin	measure	 وَتَرْزُقُ مَنْ تَشَاءُ بِغَيْرِ حِسَابٍ
3:37	34	ḥisābin	measure	 إِنَّ اللَّهَ يَرْزُقُ مَنْ يَشَاءُ بِغَيْرِ حِسَابٍ
3:199	30	l-ḥisābi	(in taking) the account	 أُولَٰئِكَ لَهُمْ أَجْرُهُمْ عِنْدَ رَبِّهِمْ إِنَّ اللَّهَ سَرِيعُ الْحِسَابِ
5:4	31	l-ḥisābi	(in taking) account	 وَاذْكُرُوا اسْمَ اللَّهِ عَلَيْهِ وَاتَّقُوا اللَّهَ إِنَّ اللَّهَ سَرِيعُ الْحِسَابِ
6:52	13	ḥisābihim	their account	 مَا عَلَيْكَ مِنْ حِسَابِهِمْ مِنْ شَيْءٍ
6:52	18	ḥisābika	your account	 مَا عَلَيْكَ مِنْ حِسَابِهِمْ مِنْ شَيْءٍ وَمَا مِنْ حِسَابِكَ عَلَيْهِمْ مِنْ شَيْءٍ
6:69	6	ḥisābihim	their account	 وَمَا عَلَى الَّذِينَ يَتَّقُونَ مِنْ حِسَابِهِمْ مِنْ شَيْءٍ
10:5	13	wal-ḥisāba	and the count (of time)	 وَقَدَّرَهُ مَنَازِلَ لِتَعْلَمُوا عَدَدَ السِّنِينَ وَالْحِسَابَ
13:18	23	l-ḥisābi	reckoning	 أُولَٰئِكَ لَهُمْ سُوءُ الْحِسَابِ وَمَأْوَاهُمْ جَهَنَّمُ وَبِئْسَ الْمِهَادُ
13:21	13	l-ḥisābi	the account	 وَيَخْشَوْنَ رَبَّهُمْ وَيَخَافُونَ سُوءَ الْحِسَابِ
13:40	13	l-ḥisābu	(is) the reckoning	 فَإِنَّمَا عَلَيْكَ الْبَلَاغُ وَعَلَيْنَا الْحِسَابُ
13:41	16	l-ḥisābi	(in) the reckoning	 وَاللَّهُ يَحْكُمُ لَا مُعَقِّبَ لِحُكْمِهِ وَهُوَ سَرِيعُ الْحِسَابِ
14:41	8	l-ḥisābu	the account	 رَبَّنَا اغْفِرْ لِي وَلِوَالِدَيَّ وَلِلْمُؤْمِنِينَ يَوْمَ يَقُومُ الْحِسَابُ
14:51	10	l-ḥisābi	(in) the reckoning	 لِيَجْزِيَ اللَّهُ كُلَّ نَفْسٍ مَا كَسَبَتْ إِنَّ اللَّهَ سَرِيعُ الْحِسَابِ
17:12	19	wal-ḥisāba	and the account	 لِتَبْتَغُوا فَضْلًا مِنْ رَبِّكُمْ وَلِتَعْلَمُوا عَدَدَ السِّنِينَ وَالْحِسَابَ
21:1	3	ḥisābuhum	their account	 اقْتَرَبَ لِلنَّاسِ حِسَابُهُمْ وَهُمْ فِي غَفْلَةٍ مُعْرِضُونَ
23:117	12	ḥisābuhu	his account	 وَمَنْ يَدْعُ مَعَ اللَّهِ إِلَٰهًا آخَرَ لَا بُرْهَانَ لَهُ بِهِ فَإِنَّمَا حِسَابُهُ عِنْدَ رَبِّهِ
24:38	14	ḥisābin	measure	 وَيَزِيدَهُمْ مِنْ فَضْلِهِ وَاللَّهُ يَرْزُقُ مَنْ يَشَاءُ بِغَيْرِ حِسَابٍ
24:39	19	ḥisābahu	his due	 حَتَّىٰ إِذَا جَاءَهُ لَمْ يَجِدْهُ شَيْئًا وَوَجَدَ اللَّهَ عِنْدَهُ فَوَفَّاهُ حِسَابَهُ
24:39	22	l-ḥisābi	(in) the account	 وَوَجَدَ اللَّهَ عِنْدَهُ فَوَفَّاهُ حِسَابَهُ وَاللَّهُ سَرِيعُ الْحِسَابِ
26:113	2	ḥisābuhum	their account	 إِنْ حِسَابُهُمْ إِلَّا عَلَىٰ رَبِّي لَوْ تَشْعُرُونَ
38:16	8	l-ḥisābi	(of) the Account	 وَقَالُوا رَبَّنَا عَجِّلْ لَنَا قِطَّنَا قَبْلَ يَوْمِ الْحِسَابِ
38:26	30	l-ḥisābi	(of) Account	 إِنَّ الَّذِينَ يَضِلُّونَ عَنْ سَبِيلِ اللَّهِ لَهُمْ عَذَابٌ شَدِيدٌ بِمَا نَسُوا يَوْمَ الْحِسَابِ
38:39	7	ḥisābin	account	 هَٰذَا عَطَاؤُنَا فَامْنُنْ أَوْ أَمْسِكْ بِغَيْرِ حِسَابٍ
38:53	5	l-ḥisābi	(of) Account	 هَٰذَا مَا تُوعَدُونَ لِيَوْمِ الْحِسَابِ
39:10	21	ḥisābin	account	 إِنَّمَا يُوَفَّى الصَّابِرُونَ أَجْرَهُمْ بِغَيْرِ حِسَابٍ
40:17	13	l-ḥisābi	(in) Account	 لَا ظُلْمَ الْيَوْمَ إِنَّ اللَّهَ سَرِيعُ الْحِسَابِ
40:27	13	l-ḥisābi	(of) the Account	 وَقَالَ مُوسَىٰ إِنِّي عُذْتُ بِرَبِّي وَرَبِّكُمْ مِنْ كُلِّ مُتَكَبِّرٍ لَا يُؤْمِنُ بِيَوْمِ الْحِسَابِ
40:40	23	ḥisābin	account	 فَأُولَٰئِكَ يَدْخُلُونَ الْجَنَّةَ يُرْزَقُونَ فِيهَا بِغَيْرِ حِسَابٍ
65:8	10	ḥisāban	an account	 فَحَاسَبْنَاهَا حِسَابًا شَدِيدًا وَعَذَّبْنَاهَا عَذَابًا نُكْرًا
69:20	5	ḥisābiyah	my account	 إِنِّي ظَنَنْتُ أَنِّي مُلَاقٍ حِسَابِيَهْ
69:26	4	ḥisābiyah	(is) my account	 وَلَمْ أَدْرِ مَا حِسَابِيَهْ
78:27	5	ḥisāban	an account	 إِنَّهُمْ كَانُوا لَا يَرْجُونَ حِسَابًا
84:8	3	ḥisāban	an account	 فَسَوْفَ يُحَاسَبُ حِسَابًا يَسِيرًا
88:26	4	ḥisābahum	(is) their account	 ثُمَّ إِنَّ عَلَيْنَا حِسَابَهُمْ
78:36	5	ḥisāban	(according to) account	 جَزَاءً مِنْ رَبِّكَ عَطَاءً حِسَابًا
