surah:ayah	position	word	meaning	ayah_link
7:124	1	la-uqaṭṭiʿanna	I will surely cut off	 لَأُقَطِّعَنَّ أَيْدِيَكُمْ وَأَرْجُلَكُمْ مِنْ خِلَافٍ
7:160	1	waqaṭṭaʿnāhumu	And We divided them	 وَقَطَّعْنَاهُمُ اثْنَتَيْ عَشْرَةَ أَسْبَاطًا أُمَمًا
7:168	1	waqaṭṭaʿnāhum	And We divided them	 وَقَطَّعْنَاهُمْ فِي الْأَرْضِ أُمَمًا
12:31	20	waqaṭṭaʿna	and cut	 فَلَمَّا رَأَيْنَهُ أَكْبَرْنَهُ وَقَطَّعْنَ أَيْدِيَهُنَّ
12:50	17	qaṭṭaʿna	cut	 ارْجِعْ إِلَىٰ رَبِّكَ فَاسْأَلْهُ مَا بَالُ النِّسْوَةِ اللَّاتِي قَطَّعْنَ أَيْدِيَهُنَّ
13:31	8	quṭṭiʿat	could be cloven asunder	 وَلَوْ أَنَّ قُرْآنًا سُيِّرَتْ بِهِ الْجِبَالُ أَوْ قُطِّعَتْ بِهِ الْأَرْضُ
20:71	13	fala-uqaṭṭiʿanna	So surely I will cut off	 فَلَأُقَطِّعَنَّ أَيْدِيَكُمْ وَأَرْجُلَكُمْ مِنْ خِلَافٍ
22:19	8	quṭṭiʿat	will be cut out	 فَالَّذِينَ كَفَرُوا قُطِّعَتْ لَهُمْ ثِيَابٌ مِنْ نَارٍ
26:49	15	la-uqaṭṭiʿanna	I will surely cut off	 لَأُقَطِّعَنَّ أَيْدِيَكُمْ وَأَرْجُلَكُمْ مِنْ خِلَافٍ وَلَأُصَلِّبَنَّكُمْ أَجْمَعِينَ
47:15	43	faqaṭṭaʿa	so it cuts into pieces	 وَسُقُوا مَاءً حَمِيمًا فَقَطَّعَ أَمْعَاءَهُمْ
47:22	9	watuqaṭṭiʿū	and cut off	 فَهَلْ عَسَيْتُمْ إِنْ تَوَلَّيْتُمْ أَنْ تُفْسِدُوا فِي الْأَرْضِ وَتُقَطِّعُوا أَرْحَامَكُمْ
2:166	10	wataqaṭṭaʿat	[and] will be cut off	 وَرَأَوُا الْعَذَابَ وَتَقَطَّعَتْ بِهِمُ الْأَسْبَابُ
6:94	23	taqaṭṭaʿa	have been severed (bonds)	 لَقَدْ تَقَطَّعَ بَيْنَكُمْ وَضَلَّ عَنْكُمْ مَا كُنْتُمْ تَزْعُمُونَ
9:110	11	taqaṭṭaʿa	(are) cut into pieces	 لَا يَزَالُ بُنْيَانُهُمُ الَّذِي بَنَوْا رِيبَةً فِي قُلُوبِهِمْ إِلَّا أَنْ تَقَطَّعَ قُلُوبُهُمْ
21:93	1	wataqaṭṭaʿū	But they cut off	 وَتَقَطَّعُوا أَمْرَهُمْ بَيْنَهُمْ كُلٌّ إِلَيْنَا رَاجِعُونَ
23:53	1	fataqaṭṭaʿū	But they cut off	 فَتَقَطَّعُوا أَمْرَهُمْ بَيْنَهُمْ زُبُرًا كُلُّ حِزْبٍ بِمَا لَدَيْهِمْ فَرِحُونَ
11:81	11	biqiṭ'ʿin	in a part	 فَأَسْرِ بِأَهْلِكَ بِقِطْعٍ مِنَ اللَّيْلِ وَلَا يَلْتَفِتْ مِنْكُمْ أَحَدٌ
15:65	3	biqiṭ'ʿin	in a portion	 فَأَسْرِ بِأَهْلِكَ بِقِطْعٍ مِنَ اللَّيْلِ وَاتَّبِعْ أَدْبَارَهُمْ
10:27	18	qiṭaʿan	(with) pieces	 كَأَنَّمَا أُغْشِيَتْ وُجُوهُهُمْ قِطَعًا مِنَ اللَّيْلِ مُظْلِمًا
13:4	3	qiṭaʿun	are tracks	 وَفِي الْأَرْضِ قِطَعٌ مُتَجَاوِرَاتٌ وَجَنَّاتٌ مِنْ أَعْنَابٍ
27:32	9	qāṭiʿatan	the one to decide	 مَا كُنْتُ قَاطِعَةً أَمْرًا حَتَّىٰ تَشْهَدُونِ
15:66	8	maqṭūʿun	would be cut off	 وَقَضَيْنَا إِلَيْهِ ذَٰلِكَ الْأَمْرَ أَنَّ دَابِرَ هَٰؤُلَاءِ مَقْطُوعٌ مُصْبِحِينَ
56:33	2	maqṭūʿatin	limited	 لَا مَقْطُوعَةٍ وَلَا مَمْنُوعَةٍ
