surah:ayah	position	word	meaning	ayah_link
46:17	11	l-qurūnu	the generations	 أُفٍّ لَكُمَا أَتَعِدَانِنِي أَنْ أُخْرَجَ وَقَدْ خَلَتِ الْقُرُونُ مِنْ قَبْلِي
50:36	5	qarnin	a generation	 وَكَمْ أَهْلَكْنَا قَبْلَهُمْ مِنْ قَرْنٍ هُمْ أَشَدُّ مِنْهُمْ بَطْشًا
4:38	16	qarīnan	(as) companion 	 وَمَنْ يَكُنِ الشَّيْطَانُ لَهُ قَرِينًا
4:38	18	qarīnan	(is he as) a companion	 فَسَاءَ قَرِينًا
37:51	7	qarīnun	a companion	 قَالَ قَائِلٌ مِنْهُمْ إِنِّي كَانَ لِي قَرِينٌ
41:25	3	quranāa	companions	 وَقَيَّضْنَا لَهُمْ قُرَنَاءَ فَزَيَّنُوا لَهُمْ مَا بَيْنَ أَيْدِيهِمْ وَمَا خَلْفَهُمْ
43:36	11	qarīnun	a companion	 وَمَنْ يَعْشُ عَنْ ذِكْرِ الرَّحْمَٰنِ نُقَيِّضْ لَهُ شَيْطَانًا فَهُوَ لَهُ قَرِينٌ
43:38	11	l-qarīnu	the companion	 قَالَ يَا لَيْتَ بَيْنِي وَبَيْنَكَ بُعْدَ الْمَشْرِقَيْنِ فَبِئْسَ الْقَرِينُ
50:23	2	qarīnuhu	his companion	 وَقَالَ قَرِينُهُ هَٰذَا مَا لَدَيَّ عَتِيدٌ
50:27	2	qarīnuhu	his companion	 قَالَ قَرِينُهُ رَبَّنَا مَا أَطْغَيْتُهُ وَلَٰكِنْ كَانَ فِي ضَلَالٍ بَعِيدٍ
14:49	4	muqarranīna	bound together	 وَتَرَى الْمُجْرِمِينَ يَوْمَئِذٍ مُقَرَّنِينَ فِي الْأَصْفَادِ
25:13	6	muqarranīna	bound in chains	 وَإِذَا أُلْقُوا مِنْهَا مَكَانًا ضَيِّقًا مُقَرَّنِينَ دَعَوْا هُنَالِكَ ثُبُورًا
38:38	2	muqarranīna	bound	 وَآخَرِينَ مُقَرَّنِينَ فِي الْأَصْفَادِ
43:13	20	muq'rinīna	capable	 سُبْحَانَ الَّذِي سَخَّرَ لَنَا هَٰذَا وَمَا كُنَّا لَهُ مُقْرِنِينَ
43:53	11	muq'tarinīna	accompanying (him)	 أَوْ جَاءَ مَعَهُ الْمَلَائِكَةُ مُقْتَرِنِينَ
